Name: “Table 1 of 1 on page 13 of 18”,Name: “Table 1 of 1 on page 13 of 18”,Name: “Table 1 of 1 on page 13 of 18”,Name: “Table 1 of 1 on page 13 of 18”,Name: “Table 1 of 1 on page 13 of 18”,Name: “Table 1 of 1 on page 13 of 18”,Name: “Table 1 of 1 on page 13 of 18”,Name: “Table 1 of 1 on page 13 of 18”,Name: “Table 1 of 1 on page 13 of 18”,Name: “Table 1 of 1 on page 13 of 18”,Name: “Table 1 of 1 on page 13 of 18”,Name: “Table 1 of 1 on page 13 of 18”,Name: “Table 1 of 1 on page 13 of 18”,Name: “Table 1 of 1 on page 13 of 18”,Name: “Table 1 of 1 on page 13 of 18”,Name: “Table 1 of 1 on page 13 of 18”,Name: “Table 1 of 1 on page 13 of 18”,Name: “Table 1 of 1 on page 13 of 18”,Name: “Table 1 of 1 on page 13 of 18”
Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,,,,,,,,,,,,
,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
541,Animal problem,212,0.03 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
542,Animal rescue,302,0.04 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.16 %,0,0.00 %,0,0.00 %,0,0.00 %
,Public service,,,,,,,,,,,,,,,,,
550,,"5,306",0.78 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"5,600",0.00 %,"1,300",0.00 %,"6,900",0.00 %
,"assistance, other",,,,,,,,,,,,,,,,,
,Assist police or other,,,,,,,,,,,,,,,,,
551,,"1,925",0.28 %,0,0,0.00 %,1,0.16 %,0,0.00 %,0,0.00 %,"6,150",0.00 %,0,0.00 %,"6,150",0.00 %
,governmental agency,,,,,,,,,,,,,,,,,
552,Police matter,"1,363",0.20 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
553,Public service,"15,747",2.30 %,0,0,0.00 %,0,0.00 %,0,0.00 %,32,5.14 %,"11,696",0.01 %,0,0.00 %,"11,696",0.00 %
554,Assist invalid,"5,327",0.78 %,0,0,0.00 %,0,0.00 %,0,0.00 %,2,0.32 %,500,0.00 %,0,0.00 %,500,0.00 %
,"Defective elevator, no",,,,,,,,,,,,,,,,,
555,,384,0.06 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,occupants,,,,,,,,,,,,,,,,,
561,Unauthorized burning,"2,095",0.31 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,411,0.00 %,21,0.00 %,432,0.00 %
,"Cover assignment,",,,,,,,,,,,,,,,,,
571,,"1,147",0.17 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,"standby, moveup",,,,,,,,,,,,,,,,,
600,"Good intent call, other","11,211",1.64 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"78,422",0.04 %,"10,646",0.02 %,"89,068",0.04 %
,Page 13 of 18,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 09:33:12 EST 2012,Thu Mar 08 09:33:12 EST 2012,Thu Mar 08 09:33:12 EST 2012
