Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”
Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,,,,,,,,,,,,,
,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
,"Asylum, mental institution",,,,,,,,,,,,,,,,,
323,,322,0.05 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"35,050",0.02 %,"17,501",0.03 %,"52,551",0.02 %
,Hospital - medical or,,,,,,,,,,,,,,,,,
331,,"3,227",0.48 %,0,0,0.00 %,1,0.16 %,0,0.00 %,0,0.00 %,"58,152",0.03 %,"32,162",0.05 %,"90,314",0.04 %
,psychiatric,,,,,,,,,,,,,,,,,
332,Hospices,76,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,"Clinics, Doctors offices,",,,,,,,,,,,,,,,,,
340,hemodialysis centers,"9,878",1.47 %,0,0,0.00 %,1,0.16 %,0,0.00 %,2,0.33 %,"150,001",0.08 %,"150,100",0.23 %,"300,101",0.12 %
,"Clinic, clinic-type",,,,,,,,,,,,,,,,,
341,,"1,266",0.19 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,infirmary,,,,,,,,,,,,,,,,,
,"Doctor, dentist or oral",,,,,,,,,,,,,,,,,
342,,"3,271",0.49 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.16 %,"19,500",0.01 %,"5,000",0.01 %,"24,500",0.01 %
,surgeon's office,,,,,,,,,,,,,,,,,
343,Hemodialysis unit,505,0.08 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,"Jail, prison (not juvenile)",,,,,,,,,,,,,,,,,
361,,"1,582",0.24 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.16 %,"30,600",0.02 %,550,0.00 %,"31,150",0.01 %
,"Reformatory, juvenile",,,,,,,,,,,,,,,,,
363,,176,0.03 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,500,0.00 %,0,0.00 %,500,0.00 %
,detention center,,,,,,,,,,,,,,,,,
365,Police station,636,0.09 %,0,0,0.00 %,0,0.00 %,0,0.00 %,2,0.33 %,0,0.00 %,25,0.00 %,25,0.00 %
400,"Residential, other","12,697",1.89 %,2,1,0.88 %,6,0.98 %,0,0.00 %,7,1.15 %,"3,439,752",1.82 %,"1,045,357",1.59 %,"4,485,109",1.76 %
,Page 7 of 16,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 09:08:41 EST 2012,Thu Mar 08 09:08:41 EST 2012,Thu Mar 08 09:08:41 EST 2012
