Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”
Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,,,,,,,,,,,,,
,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
,"Manufacturing,",,,,,,,,,,,,,,,,,
700,,"2,561",0.38 %,0,0,0.00 %,5,0.81 %,0,0.00 %,3,0.49 %,"5,797,406",3.07 %,"9,465,697",14.37 %,"15,263,103",6.00 %
,processing,,,,,,,,,,,,,,,,,
800,"Storage, other",272,0.04 %,3,0,0.00 %,1,0.16 %,0,0.00 %,8,1.31 %,"187,801",0.10 %,"54,751",0.08 %,"242,552",0.10 %
,Outside material storage,,,,,,,,,,,,,,,,,
807,,169,0.03 %,2,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"176,050",0.09 %,"180,152",0.27 %,"356,202",0.14 %
,area,,,,,,,,,,,,,,,,,
808,Outbuilding or shed,466,0.07 %,35,0,0.00 %,5,0.81 %,0,0.00 %,8,1.31 %,"2,046,658",1.08 %,"1,485,764",2.26 %,"3,532,422",1.39 %
816,"Grain elevator, silo",12,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,500,0.00 %,"5,000",0.01 %,"5,500",0.00 %
,"Livestock, poultry storage",,,,,,,,,,,,,,,,,
819,,71,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.16 %,"534,450",0.28 %,"253,000",0.38 %,"787,450",0.31 %
839,Refrigerated storage,68,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"2,000",0.00 %,"10,050",0.02 %,"12,050",0.00 %
849,Outside storage tank,29,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"2,000",0.00 %,0,0.00 %,"2,000",0.00 %
880,"Vehicle storage, other",260,0.04 %,5,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"719,000",0.38 %,"1,122,501",1.70 %,"1,841,501",0.72 %
,"Parking garage,",,,,,,,,,,,,,,,,,
881,(detached residential,119,0.02 %,1,0,0.00 %,1,0.16 %,0,0.00 %,0,0.00 %,"1,174,969",0.62 %,"860,855",1.31 %,"2,035,824",0.80 %
,garage),,,,,,,,,,,,,,,,,
,"Parking garage, general",,,,,,,,,,,,,,,,,
882,,662,0.10 %,2,0,0.00 %,0,0.00 %,0,0.00 %,1,0.16 %,"189,575",0.10 %,"26,550",0.04 %,"216,125",0.08 %
,vehicle,,,,,,,,,,,,,,,,,
,Page 12 of 16,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 09:23:13 EST 2012,Thu Mar 08 09:23:13 EST 2012,Thu Mar 08 09:23:13 EST 2012
