Name: “Table 1 of 1 on page 4 of 16”,Name: “Table 1 of 1 on page 4 of 16”,Name: “Table 1 of 1 on page 4 of 16”,Name: “Table 1 of 1 on page 4 of 16”,Name: “Table 1 of 1 on page 4 of 16”,Name: “Table 1 of 1 on page 4 of 16”,Name: “Table 1 of 1 on page 4 of 16”,Name: “Table 1 of 1 on page 4 of 16”,Name: “Table 1 of 1 on page 4 of 16”,Name: “Table 1 of 1 on page 4 of 16”,Name: “Table 1 of 1 on page 4 of 16”,Name: “Table 1 of 1 on page 4 of 16”,Name: “Table 1 of 1 on page 4 of 16”,Name: “Table 1 of 1 on page 4 of 16”,Name: “Table 1 of 1 on page 4 of 16”,Name: “Table 1 of 1 on page 4 of 16”,Name: “Table 1 of 1 on page 4 of 16”,Name: “Table 1 of 1 on page 4 of 16”,Name: “Table 1 of 1 on page 4 of 16”
Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,,,,,,,,,,,,,
,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
144,"Casino, gambling clubs",29,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,"Public or government,",,,,,,,,,,,,,,,,,
150,,"3,226",0.48 %,0,0,0.00 %,0,0.00 %,0,0.00 %,3,0.49 %,"7,600",0.00 %,"11,151",0.02 %,"18,751",0.01 %
,other,,,,,,,,,,,,,,,,,
151,Library,468,0.07 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,801,0.00 %,300,0.00 %,"1,101",0.00 %
152,Museum,369,0.06 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,100,0.00 %,100,0.00 %
,"Memorial structure,",,,,,,,,,,,,,,,,,
154,including monuments &,121,0.02 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,statues,,,,,,,,,,,,,,,,,
155,Courthouse,565,0.08 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"10,900",0.01 %,500,0.00 %,"11,400",0.00 %
160,"Eating, drinking places",902,0.13 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"56,050",0.03 %,"26,150",0.04 %,"82,200",0.03 %
161,Restaurant or cafeteria,"5,092",0.76 %,2,0,0.00 %,4,0.65 %,0,0.00 %,1,0.16 %,"1,394,650",0.74 %,"798,620",1.21 %,"2,193,270",0.86 %
162,Bar or nightclub,722,0.11 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"645,000",0.34 %,"371,010",0.56 %,"1,016,010",0.40 %
,"Passenger terminal,",,,,,,,,,,,,,,,,,
170,,327,0.05 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,other,,,,,,,,,,,,,,,,,
,Airport passenger,,,,,,,,,,,,,,,,,
171,,"3,295",0.49 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"17,525",0.01 %,0,0.00 %,"17,525",0.01 %
,terminal,,,,,,,,,,,,,,,,,
,Page 4 of 16,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:47:05 EST 2012,Thu Mar 08 08:47:05 EST 2012,Thu Mar 08 08:47:05 EST 2012
