Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”
Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,,,,,,,,,,,,,
,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
,"Elementary school,",,,,,,,,,,,,,,,,,
213,,"4,210",0.63 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.16 %,"103,162",0.05 %,"30,197",0.05 %,"133,359",0.05 %
,including kindergarten,,,,,,,,,,,,,,,,,
,High school/junior high,,,,,,,,,,,,,,,,,
215,school/middle school,"5,031",0.75 %,0,0,0.00 %,4,0.65 %,0,0.00 %,1,0.16 %,"24,315,994",12.89 %,"442,813",0.67 %,"24,758,807",9.73 %
,"Adult education center,",,,,,,,,,,,,,,,,,
241,,"1,832",0.27 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"2,000",0.00 %,"1,151",0.00 %,"3,151",0.00 %
,college classroom,,,,,,,,,,,,,,,,,
,"Day care, other",,,,,,,,,,,,,,,,,
250,,44,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,(conversion only),,,,,,,,,,,,,,,,,
,"Day care, in commercial",,,,,,,,,,,,,,,,,
254,,"1,087",0.16 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"2,212",0.00 %,116,0.00 %,"2,328",0.00 %
,property,,,,,,,,,,,,,,,,,
,"Day care, in residence,",,,,,,,,,,,,,,,,,
255,,113,0.02 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,licensed,,,,,,,,,,,,,,,,,
,"Day care in residence,",,,,,,,,,,,,,,,,,
256,,7,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,unlicensed.,,,,,,,,,,,,,,,,,
,"Health care, detention, &",,,,,,,,,,,,,,,,,
300,,"1,875",0.28 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"11,035",0.01 %,"5,025",0.01 %,"16,060",0.01 %
,"correction, other",,,,,,,,,,,,,,,,,
,24-hour care Nursing,,,,,,,,,,,,,,,,,
311,"homes, 4 or more","29,030",4.33 %,1,0,0.00 %,4,0.65 %,0,0.00 %,17,2.79 %,"97,118",0.05 %,"14,389",0.02 %,"111,507",0.04 %
,persons,,,,,,,,,,,,,,,,,
,Mental,,,,,,,,,,,,,,,,,
321,retardation/development,"1,115",0.17 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.16 %,"1,500",0.00 %,"1,560",0.00 %,"3,060",0.00 %
,disability facility,,,,,,,,,,,,,,,,,
,Alcohol or substance,,,,,,,,,,,,,,,,,
322,,718,0.11 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,abuse recovery center,,,,,,,,,,,,,,,,,
,Page 6 of 16,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:47:09 EST 2012,Thu Mar 08 08:47:09 EST 2012,Thu Mar 08 08:47:09 EST 2012
