,,,Virginia Department of Fire Programs,Virginia Department of Fire Programs,Virginia Department of Fire Programs,Virginia Department of Fire Programs,Virginia Department of Fire Programs,Virginia Department of Fire Programs,Virginia Department of Fire Programs,,,
"Structural Fires Dollar Loss Summary By Automatic Extinguishing System (AES) Presence, Virginia, 2004 - 2009 *","Structural Fires Dollar Loss Summary By Automatic Extinguishing System (AES) Presence, Virginia, 2004 - 2009 *","Structural Fires Dollar Loss Summary By Automatic Extinguishing System (AES) Presence, Virginia, 2004 - 2009 *","Structural Fires Dollar Loss Summary By Automatic Extinguishing System (AES) Presence, Virginia, 2004 - 2009 *","Structural Fires Dollar Loss Summary By Automatic Extinguishing System (AES) Presence, Virginia, 2004 - 2009 *","Structural Fires Dollar Loss Summary By Automatic Extinguishing System (AES) Presence, Virginia, 2004 - 2009 *","Structural Fires Dollar Loss Summary By Automatic Extinguishing System (AES) Presence, Virginia, 2004 - 2009 *","Structural Fires Dollar Loss Summary By Automatic Extinguishing System (AES) Presence, Virginia, 2004 - 2009 *","Structural Fires Dollar Loss Summary By Automatic Extinguishing System (AES) Presence, Virginia, 2004 - 2009 *","Structural Fires Dollar Loss Summary By Automatic Extinguishing System (AES) Presence, Virginia, 2004 - 2009 *",,,
,,AES Present,,,None Present,,Unknown or Not Reported,Unknown or Not Reported,Unknown or Not Reported,,Grand Total,
,,,Total Fire,,,Total Fire,,,Total Fire,,,Total Fire Dollar
Year,Total,Percent,Dollar Loss,Total,Percent,Dollar Loss,Total,Percent,Dollar Loss,Total,Percent,Loss
2004,194,5.8%,"$4,285,990","2,893",86.9%,"$84,479,960",244,7.3%,"$12,368,234","3,331",100.0%,"$101,134,184"
2005,270,6.6%,"$16,957,127","3,411",83.9%,"$125,690,340",383,9.4%,"$12,558,591","4,064",100.0%,"$155,206,058"
2006,265,6.3%,"$21,716,074","3,505",83.2%,"$162,833,192",445,10.6%,"$13,453,119","4,215",100.0%,"$198,002,385"
2007,293,6.4%,"$8,060,360","3,807",83.0%,"$153,977,607",486,10.6%,"$21,478,713","4,586",100.0%,"$183,516,680"
2008,308,6.5%,"$57,922,237","3,939",83.1%,"$166,433,617",492,10.4%,"$28,541,450","4,739",100.0%,"$252,897,304"
2009 *,302,6.6%,"$16,926,543","3,778",82.5%,"$165,169,499",498,10.9%,"$25,626,435","4,578",100.0%,"$207,722,477"
Grand Total,"1,632",6.4%,"$125,868,331","21,333",83.6%,"$858,584,215","2,548",10.0%,"$114,026,542","25,513",100.0%,"$1,098,479,088"
"Note: Data is compiled from all fire incidents reported to the Virginia Fire Incident Reporting System (VFIRS) for 2004-2008 as of 04/06/2009, and 2009 as of 02/08/2010. Data for 2009 is still considered","Note: Data is compiled from all fire incidents reported to the Virginia Fire Incident Reporting System (VFIRS) for 2004-2008 as of 04/06/2009, and 2009 as of 02/08/2010. Data for 2009 is still considered","Note: Data is compiled from all fire incidents reported to the Virginia Fire Incident Reporting System (VFIRS) for 2004-2008 as of 04/06/2009, and 2009 as of 02/08/2010. Data for 2009 is still considered","Note: Data is compiled from all fire incidents reported to the Virginia Fire Incident Reporting System (VFIRS) for 2004-2008 as of 04/06/2009, and 2009 as of 02/08/2010. Data for 2009 is still considered","Note: Data is compiled from all fire incidents reported to the Virginia Fire Incident Reporting System (VFIRS) for 2004-2008 as of 04/06/2009, and 2009 as of 02/08/2010. Data for 2009 is still considered","Note: Data is compiled from all fire incidents reported to the Virginia Fire Incident Reporting System (VFIRS) for 2004-2008 as of 04/06/2009, and 2009 as of 02/08/2010. Data for 2009 is still considered","Note: Data is compiled from all fire incidents reported to the Virginia Fire Incident Reporting System (VFIRS) for 2004-2008 as of 04/06/2009, and 2009 as of 02/08/2010. Data for 2009 is still considered","Note: Data is compiled from all fire incidents reported to the Virginia Fire Incident Reporting System (VFIRS) for 2004-2008 as of 04/06/2009, and 2009 as of 02/08/2010. Data for 2009 is still considered","Note: Data is compiled from all fire incidents reported to the Virginia Fire Incident Reporting System (VFIRS) for 2004-2008 as of 04/06/2009, and 2009 as of 02/08/2010. Data for 2009 is still considered","Note: Data is compiled from all fire incidents reported to the Virginia Fire Incident Reporting System (VFIRS) for 2004-2008 as of 04/06/2009, and 2009 as of 02/08/2010. Data for 2009 is still considered","Note: Data is compiled from all fire incidents reported to the Virginia Fire Incident Reporting System (VFIRS) for 2004-2008 as of 04/06/2009, and 2009 as of 02/08/2010. Data for 2009 is still considered","Note: Data is compiled from all fire incidents reported to the Virginia Fire Incident Reporting System (VFIRS) for 2004-2008 as of 04/06/2009, and 2009 as of 02/08/2010. Data for 2009 is still considered","Note: Data is compiled from all fire incidents reported to the Virginia Fire Incident Reporting System (VFIRS) for 2004-2008 as of 04/06/2009, and 2009 as of 02/08/2010. Data for 2009 is still considered"
