Name: “Table 1 of 1 on page 8 of 71”,Name: “Table 1 of 1 on page 8 of 71”,Name: “Table 1 of 1 on page 8 of 71”,Name: “Table 1 of 1 on page 8 of 71”,Name: “Table 1 of 1 on page 8 of 71”,Name: “Table 1 of 1 on page 8 of 71”,Name: “Table 1 of 1 on page 8 of 71”,Name: “Table 1 of 1 on page 8 of 71”,Name: “Table 1 of 1 on page 8 of 71”,Name: “Table 1 of 1 on page 8 of 71”,Name: “Table 1 of 1 on page 8 of 71”,Name: “Table 1 of 1 on page 8 of 71”,Name: “Table 1 of 1 on page 8 of 71”,Name: “Table 1 of 1 on page 8 of 71”
Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8
,,,,,,,,,,,,,
,,,,,,,,,,,,,7
Environmental Studies,Environmental Studies,Environmental Studies,Environmental Studies,,,,,,,,,,
2005,VDOT,completed,completed,,its,Draft,Environmental,Impact,Statement,Statement,(DEIS),(DEIS),and
,associated technical reports.,associated technical reports.,associated technical reports.,associated technical reports.,associated technical reports.,associated technical reports.,,,,,,,
2008,VDOT completed additional hazardous materials investigations (Phase I and,VDOT completed additional hazardous materials investigations (Phase I and,VDOT completed additional hazardous materials investigations (Phase I and,VDOT completed additional hazardous materials investigations (Phase I and,VDOT completed additional hazardous materials investigations (Phase I and,VDOT completed additional hazardous materials investigations (Phase I and,VDOT completed additional hazardous materials investigations (Phase I and,VDOT completed additional hazardous materials investigations (Phase I and,VDOT completed additional hazardous materials investigations (Phase I and,VDOT completed additional hazardous materials investigations (Phase I and,VDOT completed additional hazardous materials investigations (Phase I and,VDOT completed additional hazardous materials investigations (Phase I and,VDOT completed additional hazardous materials investigations (Phase I and
,Phase II Environmental Site Assessments) (Information Package),Phase II Environmental Site Assessments) (Information Package),Phase II Environmental Site Assessments) (Information Package),Phase II Environmental Site Assessments) (Information Package),Phase II Environmental Site Assessments) (Information Package),Phase II Environmental Site Assessments) (Information Package),Phase II Environmental Site Assessments) (Information Package),Phase II Environmental Site Assessments) (Information Package),Phase II Environmental Site Assessments) (Information Package),Phase II Environmental Site Assessments) (Information Package),,,
2008,VDOT,completed,completed,,additional,additional,cultural,resource,investigations,investigations,(Information,(Information,(Information
,Package),Package),,,,,,,,,,,
2008,Final Environmental Impact Statement (FEIS) approved by FHWA,Final Environmental Impact Statement (FEIS) approved by FHWA,Final Environmental Impact Statement (FEIS) approved by FHWA,Final Environmental Impact Statement (FEIS) approved by FHWA,Final Environmental Impact Statement (FEIS) approved by FHWA,Final Environmental Impact Statement (FEIS) approved by FHWA,Final Environmental Impact Statement (FEIS) approved by FHWA,Final Environmental Impact Statement (FEIS) approved by FHWA,Final Environmental Impact Statement (FEIS) approved by FHWA,Final Environmental Impact Statement (FEIS) approved by FHWA,Final Environmental Impact Statement (FEIS) approved by FHWA,,
2008,FHWA Issued the Record of Decision.,FHWA Issued the Record of Decision.,FHWA Issued the Record of Decision.,FHWA Issued the Record of Decision.,FHWA Issued the Record of Decision.,FHWA Issued the Record of Decision.,FHWA Issued the Record of Decision.,,,,,,
Geotechnical Studies,Geotechnical Studies,Geotechnical Studies,Geotechnical Studies,,,,,,,,,,
2008,VDOT,completed,completed,additional,additional,additional,geotechnical,borings,along,the,corridor,and,at
,locations anticipated for major structures.,locations anticipated for major structures.,locations anticipated for major structures.,locations anticipated for major structures.,locations anticipated for major structures.,locations anticipated for major structures.,locations anticipated for major structures.,This information is included in the,This information is included in the,This information is included in the,This information is included in the,This information is included in the,This information is included in the
,Geotechnical Engineering Data Report. (Information Package),Geotechnical Engineering Data Report. (Information Package),Geotechnical Engineering Data Report. (Information Package),Geotechnical Engineering Data Report. (Information Package),Geotechnical Engineering Data Report. (Information Package),Geotechnical Engineering Data Report. (Information Package),Geotechnical Engineering Data Report. (Information Package),Geotechnical Engineering Data Report. (Information Package),Geotechnical Engineering Data Report. (Information Package),Geotechnical Engineering Data Report. (Information Package),,,
,Data from other projects in the vicinity of the Project has been identified and is,Data from other projects in the vicinity of the Project has been identified and is,Data from other projects in the vicinity of the Project has been identified and is,Data from other projects in the vicinity of the Project has been identified and is,Data from other projects in the vicinity of the Project has been identified and is,Data from other projects in the vicinity of the Project has been identified and is,Data from other projects in the vicinity of the Project has been identified and is,Data from other projects in the vicinity of the Project has been identified and is,Data from other projects in the vicinity of the Project has been identified and is,Data from other projects in the vicinity of the Project has been identified and is,Data from other projects in the vicinity of the Project has been identified and is,Data from other projects in the vicinity of the Project has been identified and is,Data from other projects in the vicinity of the Project has been identified and is
,included on the Project website at,included on the Project website at,included on the Project website at,included on the Project website at,included on the Project website at,included on the Project website at,,,,,,,
,http://www.virginiadot.org/ppta_projects/route_460/geotechnical_documents.a,http://www.virginiadot.org/ppta_projects/route_460/geotechnical_documents.a,http://www.virginiadot.org/ppta_projects/route_460/geotechnical_documents.a,http://www.virginiadot.org/ppta_projects/route_460/geotechnical_documents.a,http://www.virginiadot.org/ppta_projects/route_460/geotechnical_documents.a,http://www.virginiadot.org/ppta_projects/route_460/geotechnical_documents.a,http://www.virginiadot.org/ppta_projects/route_460/geotechnical_documents.a,http://www.virginiadot.org/ppta_projects/route_460/geotechnical_documents.a,http://www.virginiadot.org/ppta_projects/route_460/geotechnical_documents.a,http://www.virginiadot.org/ppta_projects/route_460/geotechnical_documents.a,http://www.virginiadot.org/ppta_projects/route_460/geotechnical_documents.a,http://www.virginiadot.org/ppta_projects/route_460/geotechnical_documents.a,http://www.virginiadot.org/ppta_projects/route_460/geotechnical_documents.a
,sp,,,,,,,,,,,,
Preliminary Engineering,Preliminary Engineering,Preliminary Engineering,Preliminary Engineering,,,,,,,,,,
