Name: “Table 1 of 1 on page 37 of 71”,Name: “Table 1 of 1 on page 37 of 71”,Name: “Table 1 of 1 on page 37 of 71”,Name: “Table 1 of 1 on page 37 of 71”,Name: “Table 1 of 1 on page 37 of 71”,Name: “Table 1 of 1 on page 37 of 71”,Name: “Table 1 of 1 on page 37 of 71”,Name: “Table 1 of 1 on page 37 of 71”,Name: “Table 1 of 1 on page 37 of 71”,Name: “Table 1 of 1 on page 37 of 71”,Name: “Table 1 of 1 on page 37 of 71”,Name: “Table 1 of 1 on page 37 of 71”,Name: “Table 1 of 1 on page 37 of 71”,Name: “Table 1 of 1 on page 37 of 71”
Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37
,,,,,,,,,,,,,
,Financial Closing Date (Financial Close) means the closing date of the issuance,Financial Closing Date (Financial Close) means the closing date of the issuance,Financial Closing Date (Financial Close) means the closing date of the issuance,Financial Closing Date (Financial Close) means the closing date of the issuance,Financial Closing Date (Financial Close) means the closing date of the issuance,Financial Closing Date (Financial Close) means the closing date of the issuance,Financial Closing Date (Financial Close) means the closing date of the issuance,Financial Closing Date (Financial Close) means the closing date of the issuance,Financial Closing Date (Financial Close) means the closing date of the issuance,Financial Closing Date (Financial Close) means the closing date of the issuance,Financial Closing Date (Financial Close) means the closing date of the issuance,Financial Closing Date (Financial Close) means the closing date of the issuance,Financial Closing Date (Financial Close) means the closing date of the issuance
"of tax-exempt bonds or the issuance of taxable debt and/or equity, the proceeds of which,","of tax-exempt bonds or the issuance of taxable debt and/or equity, the proceeds of which,","of tax-exempt bonds or the issuance of taxable debt and/or equity, the proceeds of which,","of tax-exempt bonds or the issuance of taxable debt and/or equity, the proceeds of which,","of tax-exempt bonds or the issuance of taxable debt and/or equity, the proceeds of which,","of tax-exempt bonds or the issuance of taxable debt and/or equity, the proceeds of which,","of tax-exempt bonds or the issuance of taxable debt and/or equity, the proceeds of which,","of tax-exempt bonds or the issuance of taxable debt and/or equity, the proceeds of which,","of tax-exempt bonds or the issuance of taxable debt and/or equity, the proceeds of which,","of tax-exempt bonds or the issuance of taxable debt and/or equity, the proceeds of which,","of tax-exempt bonds or the issuance of taxable debt and/or equity, the proceeds of which,","of tax-exempt bonds or the issuance of taxable debt and/or equity, the proceeds of which,","of tax-exempt bonds or the issuance of taxable debt and/or equity, the proceeds of which,","of tax-exempt bonds or the issuance of taxable debt and/or equity, the proceeds of which,"
"in either case, are sufficient together with other available funds to finance the completion","in either case, are sufficient together with other available funds to finance the completion","in either case, are sufficient together with other available funds to finance the completion","in either case, are sufficient together with other available funds to finance the completion","in either case, are sufficient together with other available funds to finance the completion","in either case, are sufficient together with other available funds to finance the completion","in either case, are sufficient together with other available funds to finance the completion","in either case, are sufficient together with other available funds to finance the completion","in either case, are sufficient together with other available funds to finance the completion","in either case, are sufficient together with other available funds to finance the completion","in either case, are sufficient together with other available funds to finance the completion","in either case, are sufficient together with other available funds to finance the completion","in either case, are sufficient together with other available funds to finance the completion","in either case, are sufficient together with other available funds to finance the completion"
"of the design and construction of the Project or the related Phase, as applicable","of the design and construction of the Project or the related Phase, as applicable","of the design and construction of the Project or the related Phase, as applicable","of the design and construction of the Project or the related Phase, as applicable","of the design and construction of the Project or the related Phase, as applicable","of the design and construction of the Project or the related Phase, as applicable","of the design and construction of the Project or the related Phase, as applicable","of the design and construction of the Project or the related Phase, as applicable","of the design and construction of the Project or the related Phase, as applicable","of the design and construction of the Project or the related Phase, as applicable","of the design and construction of the Project or the related Phase, as applicable","of the design and construction of the Project or the related Phase, as applicable","of the design and construction of the Project or the related Phase, as applicable",
,Financial Plan (Conceptual Financial Plan) means Offeror’s conceptual plan,Financial Plan (Conceptual Financial Plan) means Offeror’s conceptual plan,Financial Plan (Conceptual Financial Plan) means Offeror’s conceptual plan,Financial Plan (Conceptual Financial Plan) means Offeror’s conceptual plan,Financial Plan (Conceptual Financial Plan) means Offeror’s conceptual plan,Financial Plan (Conceptual Financial Plan) means Offeror’s conceptual plan,Financial Plan (Conceptual Financial Plan) means Offeror’s conceptual plan,Financial Plan (Conceptual Financial Plan) means Offeror’s conceptual plan,Financial Plan (Conceptual Financial Plan) means Offeror’s conceptual plan,Financial Plan (Conceptual Financial Plan) means Offeror’s conceptual plan,Financial Plan (Conceptual Financial Plan) means Offeror’s conceptual plan,Financial Plan (Conceptual Financial Plan) means Offeror’s conceptual plan,Financial Plan (Conceptual Financial Plan) means Offeror’s conceptual plan
which describe planned use and source of funds to cover anticipated Project costs and,which describe planned use and source of funds to cover anticipated Project costs and,which describe planned use and source of funds to cover anticipated Project costs and,which describe planned use and source of funds to cover anticipated Project costs and,which describe planned use and source of funds to cover anticipated Project costs and,which describe planned use and source of funds to cover anticipated Project costs and,which describe planned use and source of funds to cover anticipated Project costs and,which describe planned use and source of funds to cover anticipated Project costs and,which describe planned use and source of funds to cover anticipated Project costs and,which describe planned use and source of funds to cover anticipated Project costs and,which describe planned use and source of funds to cover anticipated Project costs and,which describe planned use and source of funds to cover anticipated Project costs and,which describe planned use and source of funds to cover anticipated Project costs and,which describe planned use and source of funds to cover anticipated Project costs and
expenditures,expenditures,related,to,the,"finance,","design,","construction,","construction,","operation,","operation,",maintenance,maintenance,and
