Name: “Table 1 of 1 on page 32 of 124”,Name: “Table 1 of 1 on page 32 of 124”,Name: “Table 1 of 1 on page 32 of 124”,Name: “Table 1 of 1 on page 32 of 124”,Name: “Table 1 of 1 on page 32 of 124”,Name: “Table 1 of 1 on page 32 of 124”,Name: “Table 1 of 1 on page 32 of 124”,Name: “Table 1 of 1 on page 32 of 124”,Name: “Table 1 of 1 on page 32 of 124”,Name: “Table 1 of 1 on page 32 of 124”,Name: “Table 1 of 1 on page 32 of 124”,Name: “Table 1 of 1 on page 32 of 124”,Name: “Table 1 of 1 on page 32 of 124”,Name: “Table 1 of 1 on page 32 of 124”
Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
05101,Clintwood Vol. Fire Dept.,Clintwood Vol. Fire Dept.,,,,,,,,,,,
Count,21,12,18,19,12,10,6,1,0,0,0,0,99
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,1,1,0,1,0,0,0,0,0,4
05102,Haysi VFD,,,,,,,,,,,,
Count,0,1,6,10,7,8,11,8,5,2,3,0,61
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,1,0,0,0,0,0,0,0,0,0,0,1
Aid Given,0,0,0,3,1,0,2,1,0,0,0,0,7
,Clinchco Vol. Fire Department,Clinchco Vol. Fire Department,Clinchco Vol. Fire Department,,,,,,,,,,
05103,,,,,,,,,,,,,
Count,3,1,0,0,0,0,0,0,0,0,0,0,4
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,0,0,0,1,0,0,0,0,0,0,5
05300,Dinwiddie County Fire & EMS,Dinwiddie County Fire & EMS,Dinwiddie County Fire & EMS,,,,,,,,,,
Count,1,0,2,4,4,3,12,1,2,1,2,1,33
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,1,7,5,7,3,8,2,1,0,3,5,45
Page 32 of 124,Page 32 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 09:41:59 EST 2011,Fri Mar 11 09:41:59 EST 2011
