Name: “Table 1 of 1 on page 81 of 124”,Name: “Table 1 of 1 on page 81 of 124”,Name: “Table 1 of 1 on page 81 of 124”,Name: “Table 1 of 1 on page 81 of 124”,Name: “Table 1 of 1 on page 81 of 124”,Name: “Table 1 of 1 on page 81 of 124”,Name: “Table 1 of 1 on page 81 of 124”,Name: “Table 1 of 1 on page 81 of 124”,Name: “Table 1 of 1 on page 81 of 124”,Name: “Table 1 of 1 on page 81 of 124”,Name: “Table 1 of 1 on page 81 of 124”,Name: “Table 1 of 1 on page 81 of 124”,Name: “Table 1 of 1 on page 81 of 124”,Name: “Table 1 of 1 on page 81 of 124”
Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
14311,CHATHAM,,,,,,,,,,,,
Count,17,39,25,16,15,11,23,21,22,21,16,17,243
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,4,5,3,0,3,4,4,2,3,7,4,45
14312,GRETNA,,,,,,,,,,,,
Count,13,21,24,13,2,0,0,0,0,0,0,0,73
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,4,6,0,0,0,0,0,0,0,0,15
,BROSVILLE COMMUNITY,BROSVILLE COMMUNITY,BROSVILLE COMMUNITY,,,,,,,,,,
14313,,,,,,,,,,,,,
,VOLUNTEER,,,,,,,,,,,,
Count,46,66,56,50,47,43,46,41,38,67,50,54,604
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,5,3,4,6,6,7,5,3,3,6,1,54
14315,Blairs Vol. Fire Department,Blairs Vol. Fire Department,Blairs Vol. Fire Department,,,,,,,,,,
Count,55,41,33,37,38,46,47,36,39,37,35,59,503
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,3,3,5,10,4,6,2,1,0,0,2,43
Page 81 of 124,Page 81 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:01:14 EST 2011,Fri Mar 11 10:01:14 EST 2011
