Name: “Table 1 of 1 on page 29 of 124”,Name: “Table 1 of 1 on page 29 of 124”,Name: “Table 1 of 1 on page 29 of 124”,Name: “Table 1 of 1 on page 29 of 124”,Name: “Table 1 of 1 on page 29 of 124”,Name: “Table 1 of 1 on page 29 of 124”,Name: “Table 1 of 1 on page 29 of 124”,Name: “Table 1 of 1 on page 29 of 124”,Name: “Table 1 of 1 on page 29 of 124”,Name: “Table 1 of 1 on page 29 of 124”,Name: “Table 1 of 1 on page 29 of 124”,Name: “Table 1 of 1 on page 29 of 124”,Name: “Table 1 of 1 on page 29 of 124”,Name: “Table 1 of 1 on page 29 of 124”
Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
04502,PAINT BANK VOL. FIRE,PAINT BANK VOL. FIRE,,,,,,,,,,,
Count,3,2,2,2,1,9,10,5,5,10,4,5,58
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,1,0,0,0,2,1,1,0,0,5
,SIMMONSVILLE VOL. FIRE,SIMMONSVILLE VOL. FIRE,SIMMONSVILLE VOL. FIRE,,,,,,,,,,
04503,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,3,4,1,3,0,3,2,3,2,2,1,5,29
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,1,0,0,0,0,0,0,0,1
Aid Given,1,0,0,0,0,0,0,0,1,0,0,0,2
04504,NEW CASTLE VOL. FIRE,NEW CASTLE VOL. FIRE,,,,,,,,,,,
Count,7,8,5,8,10,5,12,13,5,7,8,6,94
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,1,1
,BRANDY STATION VOL. FIRE,BRANDY STATION VOL. FIRE,BRANDY STATION VOL. FIRE,,,,,,,,,,
04701,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,23,17,16,27,21,21,21,26,36,20,34,32,294
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,16,16,14,9,14,13,10,27,21,17,31,195
Page 29 of 124,Page 29 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 09:41:59 EST 2011,Fri Mar 11 09:41:59 EST 2011
