Name: “Table 1 of 1 on page 118 of 124”,Name: “Table 1 of 1 on page 118 of 124”,Name: “Table 1 of 1 on page 118 of 124”,Name: “Table 1 of 1 on page 118 of 124”,Name: “Table 1 of 1 on page 118 of 124”,Name: “Table 1 of 1 on page 118 of 124”,Name: “Table 1 of 1 on page 118 of 124”,Name: “Table 1 of 1 on page 118 of 124”,Name: “Table 1 of 1 on page 118 of 124”,Name: “Table 1 of 1 on page 118 of 124”,Name: “Table 1 of 1 on page 118 of 124”,Name: “Table 1 of 1 on page 118 of 124”,Name: “Table 1 of 1 on page 118 of 124”,Name: “Table 1 of 1 on page 118 of 124”
Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
69000,Martinsville Fire Department,Martinsville Fire Department,Martinsville Fire Department,,,,,,,,,,
Count,258,225,170,262,233,261,253,237,284,249,227,247,"2,906"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,8,7,11,2,5,3,1,7,4,6,1,60
,Newport News Fire Department,Newport News Fire Department,Newport News Fire Department,,,,,,,,,,
70001,,,,,,,,,,,,,
Count,"2,396","2,193","2,415","2,200","2,439","2,422","2,494","2,451","2,357","2,316","2,306","2,363","28,352"
Exposures,5,2,1,7,7,2,8,3,7,8,0,15,65
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,3,3,3,7,2,3,1,4,1,28
71000,Norfolk Fire-Rescue,Norfolk Fire-Rescue,,,,,,,,,,,
Count,"2,027","1,723","2,035","1,985","2,158","2,055","2,201","1,994","2,163","1,861","1,697","1,796","23,695"
Exposures,2,0,3,0,1,0,2,0,0,0,0,0,8
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,1,2,0,0,0,0,1,0,0,4
72000,Norton Fire Department,Norton Fire Department,,,,,,,,,,,
Count,15,8,11,10,7,11,10,9,8,12,16,19,136
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 118 of 124,Page 118 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:29:55 EST 2011,Fri Mar 11 10:29:55 EST 2011
