Name: “Table 1 of 1 on page 55 of 124”,Name: “Table 1 of 1 on page 55 of 124”,Name: “Table 1 of 1 on page 55 of 124”,Name: “Table 1 of 1 on page 55 of 124”,Name: “Table 1 of 1 on page 55 of 124”,Name: “Table 1 of 1 on page 55 of 124”,Name: “Table 1 of 1 on page 55 of 124”,Name: “Table 1 of 1 on page 55 of 124”,Name: “Table 1 of 1 on page 55 of 124”,Name: “Table 1 of 1 on page 55 of 124”,Name: “Table 1 of 1 on page 55 of 124”,Name: “Table 1 of 1 on page 55 of 124”,Name: “Table 1 of 1 on page 55 of 124”,Name: “Table 1 of 1 on page 55 of 124”
Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,COLLINSVILLE VOL. FIRE,COLLINSVILLE VOL. FIRE,COLLINSVILLE VOL. FIRE,,,,,,,,,,
08903,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,25,32,31,35,21,36,27,30,25,28,20,20,330
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,4,1,5,1,3,2,4,2,1,2,2,28
,DYER'S STORE VOL. FIRE,DYER'S STORE VOL. FIRE,DYER'S STORE VOL. FIRE,,,,,,,,,,
08904,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,2,4,2,16,15,7,3,17,30,23,18,15,152
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,1,2,0,1,0,1,2,2,7,2,20
08905,Fieldale Fire Department,Fieldale Fire Department,,,,,,,,,,,
Count,2,12,6,0,0,0,6,3,0,0,4,6,39
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,2,0,0,0,0,1,3
,HORSEPASTURE VOL. FIRE,HORSEPASTURE VOL. FIRE,HORSEPASTURE VOL. FIRE,,,,,,,,,,
08906,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,11,25,14,21,7,11,14,9,5,3,7,17,144
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,1,5,3,3,0,0,0,0,1,4,21
Page 55 of 124,Page 55 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:01:10 EST 2011,Fri Mar 11 10:01:10 EST 2011
