Name: “Table 1 of 1 on page 67 of 124”,Name: “Table 1 of 1 on page 67 of 124”,Name: “Table 1 of 1 on page 67 of 124”,Name: “Table 1 of 1 on page 67 of 124”,Name: “Table 1 of 1 on page 67 of 124”,Name: “Table 1 of 1 on page 67 of 124”,Name: “Table 1 of 1 on page 67 of 124”,Name: “Table 1 of 1 on page 67 of 124”,Name: “Table 1 of 1 on page 67 of 124”,Name: “Table 1 of 1 on page 67 of 124”,Name: “Table 1 of 1 on page 67 of 124”,Name: “Table 1 of 1 on page 67 of 124”,Name: “Table 1 of 1 on page 67 of 124”,Name: “Table 1 of 1 on page 67 of 124”
Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
11501,MATHEWS VOL. FIRE DEPT.,MATHEWS VOL. FIRE DEPT.,MATHEWS VOL. FIRE DEPT.,,,,,,,,,,
Count,19,20,15,21,21,24,36,17,21,13,21,22,250
Exposures,0,0,0,1,0,0,0,0,0,0,0,0,1
No Activity,0,1,0,2,0,2,4,0,0,4,2,2,17
Aid Given,0,0,1,0,0,0,0,0,0,0,1,0,2
,Buckhorn Volunteer Fire Depart,Buckhorn Volunteer Fire Depart,Buckhorn Volunteer Fire Depart,,,,,,,,,,
11702,,,,,,,,,,,,,
Count,2,2,3,1,3,2,5,4,1,4,5,4,36
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,0,0,0,2,7,2,4,0,1,2,20
11703,CHASE CITY VOL. FIRE,CHASE CITY VOL. FIRE,,,,,,,,,,,
Count,13,15,9,12,0,0,25,12,17,14,20,23,160
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,1,1,2,0,0,1,1,6,3,3,4,25
,CLARKSVILLE VOL. FIRE,CLARKSVILLE VOL. FIRE,CLARKSVILLE VOL. FIRE,,,,,,,,,,
11704,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,19,10,18,23,11,7,13,17,13,11,9,11,162
Exposures,0,0,0,1,0,0,0,0,0,0,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,2,2,3,0,6,1,5,1,5,5,35
Page 67 of 124,Page 67 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:01:12 EST 2011,Fri Mar 11 10:01:12 EST 2011
