Name: “Table 1 of 1 on page 48 of 124”,Name: “Table 1 of 1 on page 48 of 124”,Name: “Table 1 of 1 on page 48 of 124”,Name: “Table 1 of 1 on page 48 of 124”,Name: “Table 1 of 1 on page 48 of 124”,Name: “Table 1 of 1 on page 48 of 124”,Name: “Table 1 of 1 on page 48 of 124”,Name: “Table 1 of 1 on page 48 of 124”,Name: “Table 1 of 1 on page 48 of 124”,Name: “Table 1 of 1 on page 48 of 124”,Name: “Table 1 of 1 on page 48 of 124”,Name: “Table 1 of 1 on page 48 of 124”,Name: “Table 1 of 1 on page 48 of 124”,Name: “Table 1 of 1 on page 48 of 124”
Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
07902,Stanardsville Vol. Fire Co.,Stanardsville Vol. Fire Co.,,,,,,,,,,,
Count,3,0,0,0,0,0,11,0,0,17,0,23,54
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,0,0,0,0,0,0,0,0,0,1
07903,"DYKE VOL. FIRE DEPT., INC.","DYKE VOL. FIRE DEPT., INC.","DYKE VOL. FIRE DEPT., INC.",,,,,,,,,,
Count,4,2,6,5,12,5,3,5,12,6,3,5,68
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,15,16,16,10,10,5,8,5,14,13,10,18,140
08301,CLOVER VOL. FIRE DEPT.,CLOVER VOL. FIRE DEPT.,CLOVER VOL. FIRE DEPT.,,,,,,,,,,
Count,7,9,6,10,12,9,10,6,3,3,11,11,97
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,3,0,1,0,8,0,4,0,1,1,19
,CLUSTER SPRINGS VOL.,CLUSTER SPRINGS VOL.,CLUSTER SPRINGS VOL.,,,,,,,,,,
08302,,,,,,,,,,,,,
,FIRE DEPT,,,,,,,,,,,,
Count,15,12,5,6,8,8,8,13,6,5,7,5,98
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,0,0,1,1,0,2,2,0,0,2,0,11
Page 48 of 124,Page 48 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 09:48:58 EST 2011,Fri Mar 11 09:48:58 EST 2011
