Name: “Table 1 of 1 on page 54 of 124”,Name: “Table 1 of 1 on page 54 of 124”,Name: “Table 1 of 1 on page 54 of 124”,Name: “Table 1 of 1 on page 54 of 124”,Name: “Table 1 of 1 on page 54 of 124”,Name: “Table 1 of 1 on page 54 of 124”,Name: “Table 1 of 1 on page 54 of 124”,Name: “Table 1 of 1 on page 54 of 124”,Name: “Table 1 of 1 on page 54 of 124”,Name: “Table 1 of 1 on page 54 of 124”,Name: “Table 1 of 1 on page 54 of 124”,Name: “Table 1 of 1 on page 54 of 124”,Name: “Table 1 of 1 on page 54 of 124”,Name: “Table 1 of 1 on page 54 of 124”
Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
08700,HENRICO DIVISION OF FIRE,HENRICO DIVISION OF FIRE,HENRICO DIVISION OF FIRE,,,,,,,,,,
Count,"3,230","2,819","3,243","3,024","3,378","3,303","3,463","3,167","3,247","3,272","3,031","3,461","38,638"
Exposures,0,0,2,3,4,0,1,3,0,2,0,0,15
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,9,4,12,9,16,11,5,10,6,10,9,108
08900,Henry County Public Safety,Henry County Public Safety,Henry County Public Safety,,,,,,,,,,
Count,0,0,0,0,0,0,0,0,0,0,0,0,0
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,1,0,1,0,1,1,1,1,0,0,0,6
Aid Given,2,0,2,0,2,0,0,0,1,1,0,2,10
08901,AXTON VOL. FIRE DEPT.,AXTON VOL. FIRE DEPT.,,,,,,,,,,,
Count,10,9,11,18,9,18,14,10,10,8,15,11,143
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,1,1,4,1,0,0,1,1,1,1,13
,BASSETT VOLUNTEER FIRE,BASSETT VOLUNTEER FIRE,BASSETT VOLUNTEER FIRE,,,,,,,,,,
08902,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,18,28,19,29,22,21,12,20,27,13,15,20,244
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,1,0,1,0,1,0,3,0,0,0,0,9
Page 54 of 124,Page 54 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:01:10 EST 2011,Fri Mar 11 10:01:10 EST 2011
