Name: “Table 1 of 1 on page 104 of 124”,Name: “Table 1 of 1 on page 104 of 124”,Name: “Table 1 of 1 on page 104 of 124”,Name: “Table 1 of 1 on page 104 of 124”,Name: “Table 1 of 1 on page 104 of 124”,Name: “Table 1 of 1 on page 104 of 124”,Name: “Table 1 of 1 on page 104 of 124”,Name: “Table 1 of 1 on page 104 of 124”,Name: “Table 1 of 1 on page 104 of 124”,Name: “Table 1 of 1 on page 104 of 124”,Name: “Table 1 of 1 on page 104 of 124”,Name: “Table 1 of 1 on page 104 of 124”,Name: “Table 1 of 1 on page 104 of 124”,Name: “Table 1 of 1 on page 104 of 124”
Table: 104,Table: 104,Table: 104,Table: 104,Table: 104,Table: 104,Table: 104,Table: 104,Table: 104,Table: 104,Table: 104,Table: 104,Table: 104,Table: 104
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
18505,RICHLANDS VOL. FIRE DEPT.,RICHLANDS VOL. FIRE DEPT.,RICHLANDS VOL. FIRE DEPT.,,,,,,,,,,
Count,40,29,29,43,27,42,44,36,24,25,22,39,400
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,1,1
,TAZEWELL CO. VOL. FIRE,TAZEWELL CO. VOL. FIRE,TAZEWELL CO. VOL. FIRE,,,,,,,,,,
18506,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,5,7,4,8,5,7,8,10,5,7,7,6,79
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,3,1,1,1,2,2,0,4,5,3,25
,TOWN OF TAZEWELL FIRE,TOWN OF TAZEWELL FIRE,TOWN OF TAZEWELL FIRE,,,,,,,,,,
18507,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,14,19,14,8,19,26,21,11,8,16,17,14,187
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,5,1,1,0,2,1,1,1,1,1,2,18
18700,Warren Co. Fire & Rescue,Warren Co. Fire & Rescue,,,,,,,,,,,
Count,55,43,37,1,44,20,40,31,17,21,21,33,363
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,10,7,8,0,12,8,11,11,15,6,17,3,108
Page 104 of 124,Page 104 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:12:52 EST 2011,Fri Mar 11 10:12:52 EST 2011
