Name: “Table 1 of 1 on page 110 of 124”,Name: “Table 1 of 1 on page 110 of 124”,Name: “Table 1 of 1 on page 110 of 124”,Name: “Table 1 of 1 on page 110 of 124”,Name: “Table 1 of 1 on page 110 of 124”,Name: “Table 1 of 1 on page 110 of 124”,Name: “Table 1 of 1 on page 110 of 124”,Name: “Table 1 of 1 on page 110 of 124”,Name: “Table 1 of 1 on page 110 of 124”,Name: “Table 1 of 1 on page 110 of 124”,Name: “Table 1 of 1 on page 110 of 124”,Name: “Table 1 of 1 on page 110 of 124”,Name: “Table 1 of 1 on page 110 of 124”,Name: “Table 1 of 1 on page 110 of 124”
Table: 110,Table: 110,Table: 110,Table: 110,Table: 110,Table: 110,Table: 110,Table: 110,Table: 110,Table: 110,Table: 110,Table: 110,Table: 110,Table: 110
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,BIG STONE GAP VOL. FIRE,BIG STONE GAP VOL. FIRE,BIG STONE GAP VOL. FIRE,,,,,,,,,,
19550,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,9,9,4,7,14,7,12,9,4,13,9,15,112
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,1,0,0,0,1,0,0,0,0,0,3
19570,POUND VOL. FIRE DEPT.,POUND VOL. FIRE DEPT.,POUND VOL. FIRE DEPT.,,,,,,,,,,
Count,5,3,3,1,6,9,8,1,0,3,9,5,53
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,1,0,0,0,1,0,0,0,1,3
19580,SAINT PAUL VOL. FIRE DEPT.,SAINT PAUL VOL. FIRE DEPT.,SAINT PAUL VOL. FIRE DEPT.,,,,,,,,,,
Count,7,1,4,5,5,1,12,4,5,7,4,2,57
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,0,1,0,0,0,0,0,0,0,3
19590,WISE VOL. FIRE DEPT.,WISE VOL. FIRE DEPT.,,,,,,,,,,,
Count,4,2,3,3,6,3,1,5,6,4,2,1,40
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,8,7,11,9,6,3,4,4,9,6,1,71
Page 110 of 124,Page 110 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:12:52 EST 2011,Fri Mar 11 10:12:52 EST 2011
