Name: “Table 1 of 1 on page 73 of 124”,Name: “Table 1 of 1 on page 73 of 124”,Name: “Table 1 of 1 on page 73 of 124”,Name: “Table 1 of 1 on page 73 of 124”,Name: “Table 1 of 1 on page 73 of 124”,Name: “Table 1 of 1 on page 73 of 124”,Name: “Table 1 of 1 on page 73 of 124”,Name: “Table 1 of 1 on page 73 of 124”,Name: “Table 1 of 1 on page 73 of 124”,Name: “Table 1 of 1 on page 73 of 124”,Name: “Table 1 of 1 on page 73 of 124”,Name: “Table 1 of 1 on page 73 of 124”,Name: “Table 1 of 1 on page 73 of 124”,Name: “Table 1 of 1 on page 73 of 124”
Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,CAPE CHARLES VOL. FIRE,CAPE CHARLES VOL. FIRE,CAPE CHARLES VOL. FIRE,,,,,,,,,,
13115,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,2,2,3,4,4,4,4,3,0,1,9,3,39
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,10,6,8,5,9,4,4,0,7,6,8,72
,EASTVILLE VOL. FIRE CO.,EASTVILLE VOL. FIRE CO.,EASTVILLE VOL. FIRE CO.,,,,,,,,,,
13117,,,,,,,,,,,,,
,INC.,,,,,,,,,,,,
Count,9,6,7,4,5,9,8,12,7,13,0,0,80
Exposures,0,0,0,0,0,0,0,0,1,0,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,6,7,5,8,5,10,11,12,6,0,0,76
13302,CALLAO VOL. FIRE DEPT.,CALLAO VOL. FIRE DEPT.,CALLAO VOL. FIRE DEPT.,,,,,,,,,,
Count,17,26,11,9,13,9,11,9,15,12,10,17,159
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,4,3,6,5,9,12,7,4,3,2,6,67
13303,FAIRFIELD VOL. FIRE DEPT.,FAIRFIELD VOL. FIRE DEPT.,FAIRFIELD VOL. FIRE DEPT.,,,,,,,,,,
Count,16,18,10,5,16,10,21,10,12,12,15,10,155
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,1,0,2,2,0,1,2,0,1,10
Page 73 of 124,Page 73 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:01:13 EST 2011,Fri Mar 11 10:01:13 EST 2011
