Name: “Table 1 of 1 on page 22 of 124”,Name: “Table 1 of 1 on page 22 of 124”,Name: “Table 1 of 1 on page 22 of 124”,Name: “Table 1 of 1 on page 22 of 124”,Name: “Table 1 of 1 on page 22 of 124”,Name: “Table 1 of 1 on page 22 of 124”,Name: “Table 1 of 1 on page 22 of 124”,Name: “Table 1 of 1 on page 22 of 124”,Name: “Table 1 of 1 on page 22 of 124”,Name: “Table 1 of 1 on page 22 of 124”,Name: “Table 1 of 1 on page 22 of 124”,Name: “Table 1 of 1 on page 22 of 124”,Name: “Table 1 of 1 on page 22 of 124”,Name: “Table 1 of 1 on page 22 of 124”
Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
02901,Arvonia vfd,,,,,,,,,,,,
Count,5,13,9,15,4,3,9,10,9,13,8,8,106
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,2,3,5,2,1,0,3,4,4,3,2,34
02902,DILLWYN VOL. FIRE DEPT.,DILLWYN VOL. FIRE DEPT.,DILLWYN VOL. FIRE DEPT.,,,,,,,,,,
Count,23,12,19,17,29,16,21,22,7,24,10,0,200
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
02904,TOGA VOL. FIRE DEPT.,TOGA VOL. FIRE DEPT.,,,,,,,,,,,
Count,5,6,12,3,4,3,0,6,1,1,1,2,44
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,3,3,4,8,5,5,2,2,3,2,0,46
,ALTAVISTA VOL. FIRE,ALTAVISTA VOL. FIRE,,,,,,,,,,,
03110,,,,,,,,,,,,,
,DEPARTMENT,DEPARTMENT,,,,,,,,,,,
Count,24,32,9,13,17,15,15,16,22,16,15,20,214
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 22 of 124,Page 22 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 09:41:57 EST 2011,Fri Mar 11 09:41:57 EST 2011
