Name: “Table 1 of 1 on page 85 of 124”,Name: “Table 1 of 1 on page 85 of 124”,Name: “Table 1 of 1 on page 85 of 124”,Name: “Table 1 of 1 on page 85 of 124”,Name: “Table 1 of 1 on page 85 of 124”,Name: “Table 1 of 1 on page 85 of 124”,Name: “Table 1 of 1 on page 85 of 124”,Name: “Table 1 of 1 on page 85 of 124”,Name: “Table 1 of 1 on page 85 of 124”,Name: “Table 1 of 1 on page 85 of 124”,Name: “Table 1 of 1 on page 85 of 124”,Name: “Table 1 of 1 on page 85 of 124”,Name: “Table 1 of 1 on page 85 of 124”,Name: “Table 1 of 1 on page 85 of 124”
Table: 85,Table: 85,Table: 85,Table: 85,Table: 85,Table: 85,Table: 85,Table: 85,Table: 85,Table: 85,Table: 85,Table: 85,Table: 85,Table: 85
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
14704,PROSPECT VOL. FIRE DEPT.,PROSPECT VOL. FIRE DEPT.,PROSPECT VOL. FIRE DEPT.,,,,,,,,,,
Count,4,3,3,5,2,9,3,6,5,7,4,6,57
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,3,5,0,0,2,2,2,1,0,2,3,24
14900,PRINCE GEORGE FIRE &,PRINCE GEORGE FIRE &,PRINCE GEORGE FIRE &,,,,,,,,,,
Count,83,79,87,89,96,104,101,141,101,109,89,108,"1,187"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,4,4,1,3,6,11,2,6,5,42
,PRINCE WILLIAM FIRE &,PRINCE WILLIAM FIRE &,,,,,,,,,,,
15301,,,,,,,,,,,,,
,RESCUE,,,,,,,,,,,,
Count,563,471,513,525,547,555,655,499,512,473,447,573,"6,333"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,1,1
Aid Given,5,5,7,10,7,12,5,4,2,6,0,3,66
15500,Pulaski Co. Emergency Mgmt,Pulaski Co. Emergency Mgmt,Pulaski Co. Emergency Mgmt,,,,,,,,,,
Count,19,29,3,3,1,0,6,3,5,0,1,0,70
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,10,4,6,4,3,0,5,1,4,2,1,41
Page 85 of 124,Page 85 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:12:47 EST 2011,Fri Mar 11 10:12:47 EST 2011
