Name: “Table 1 of 1 on page 16 of 124”,Name: “Table 1 of 1 on page 16 of 124”,Name: “Table 1 of 1 on page 16 of 124”,Name: “Table 1 of 1 on page 16 of 124”,Name: “Table 1 of 1 on page 16 of 124”,Name: “Table 1 of 1 on page 16 of 124”,Name: “Table 1 of 1 on page 16 of 124”,Name: “Table 1 of 1 on page 16 of 124”,Name: “Table 1 of 1 on page 16 of 124”,Name: “Table 1 of 1 on page 16 of 124”,Name: “Table 1 of 1 on page 16 of 124”,Name: “Table 1 of 1 on page 16 of 124”,Name: “Table 1 of 1 on page 16 of 124”,Name: “Table 1 of 1 on page 16 of 124”
Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
02103,ROCKY GAP VOL. FIRE,ROCKY GAP VOL. FIRE,,,,,,,,,,,
Count,1,1,0,1,1,1,1,2,2,0,0,2,12
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,1,0,0,0,0,0,0,1,1,0,3
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
,HOLLYBROOK-,HOLLYBROOK-,,,,,,,,,,,
02105,,,,,,,,,,,,,
,MECHANICSBURG VFD,MECHANICSBURG VFD,,,,,,,,,,,
Count,1,0,1,0,1,0,3,1,0,3,1,0,11
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,1,0,0,0,1,0,2,0,0,1,8
02106,Little Creek Vol. Fire Dept.,Little Creek Vol. Fire Dept.,,,,,,,,,,,
Count,0,0,0,0,0,0,0,0,0,0,0,0,0
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,1,1,1,1,1,1,1,1,1,1,1,1,12
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
,Blue Ridge Volunterr Fire Dept,Blue Ridge Volunterr Fire Dept,Blue Ridge Volunterr Fire Dept,,,,,,,,,,
02301,,,,,,,,,,,,,
Count,8,11,5,15,11,8,16,2,7,6,7,8,104
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,10,6,7,5,6,4,4,4,5,8,3,11,73
Page 16 of 124,Page 16 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 09:41:56 EST 2011,Fri Mar 11 09:41:56 EST 2011
