Name: “Table 1 of 1 on page 37 of 124”,Name: “Table 1 of 1 on page 37 of 124”,Name: “Table 1 of 1 on page 37 of 124”,Name: “Table 1 of 1 on page 37 of 124”,Name: “Table 1 of 1 on page 37 of 124”,Name: “Table 1 of 1 on page 37 of 124”,Name: “Table 1 of 1 on page 37 of 124”,Name: “Table 1 of 1 on page 37 of 124”,Name: “Table 1 of 1 on page 37 of 124”,Name: “Table 1 of 1 on page 37 of 124”,Name: “Table 1 of 1 on page 37 of 124”,Name: “Table 1 of 1 on page 37 of 124”,Name: “Table 1 of 1 on page 37 of 124”,Name: “Table 1 of 1 on page 37 of 124”
Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
06113,Lois Fire Dept,,,,,,,,,,,,
Count,8,1,0,0,1,2,0,0,0,0,0,0,12
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,0,0,0,0,1,0,0,0,0,0,0,5
06301,Floyd Co. Vol. Fire Dept. #1,Floyd Co. Vol. Fire Dept. #1,Floyd Co. Vol. Fire Dept. #1,,,,,,,,,,
Count,8,7,11,18,12,11,10,10,8,10,6,15,126
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,0,1,0,0,0,1,0,0,0,0,4
06302,Floyd Co. Vol. Fire Dept. #2,Floyd Co. Vol. Fire Dept. #2,Floyd Co. Vol. Fire Dept. #2,,,,,,,,,,
Count,4,6,5,9,7,10,6,10,5,5,4,5,76
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,2,0,0,0,0,2,0,0,0,1,0,8
06303,Floyd Co. Vol. Fire Dept. #3,Floyd Co. Vol. Fire Dept. #3,Floyd Co. Vol. Fire Dept. #3,,,,,,,,,,
Count,6,6,7,6,6,9,12,9,3,8,4,7,83
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,1,1,2,0,0,0,1,0,0,6
Page 37 of 124,Page 37 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 09:48:56 EST 2011,Fri Mar 11 09:48:56 EST 2011
