Name: “Table 1 of 1 on page 41 of 124”,Name: “Table 1 of 1 on page 41 of 124”,Name: “Table 1 of 1 on page 41 of 124”,Name: “Table 1 of 1 on page 41 of 124”,Name: “Table 1 of 1 on page 41 of 124”,Name: “Table 1 of 1 on page 41 of 124”,Name: “Table 1 of 1 on page 41 of 124”,Name: “Table 1 of 1 on page 41 of 124”,Name: “Table 1 of 1 on page 41 of 124”,Name: “Table 1 of 1 on page 41 of 124”,Name: “Table 1 of 1 on page 41 of 124”,Name: “Table 1 of 1 on page 41 of 124”,Name: “Table 1 of 1 on page 41 of 124”,Name: “Table 1 of 1 on page 41 of 124”
Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,SNOW CREEK VOL. FIRE,SNOW CREEK VOL. FIRE,SNOW CREEK VOL. FIRE,,,,,,,,,,
06710,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,8,4,7,5,3,2,8,7,5,3,3,2,57
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,0,1,0,4,1,0,1,0,0,8
,FREDERICK COUNTY FIRE,FREDERICK COUNTY FIRE,FREDERICK COUNTY FIRE,,,,,,,,,,
06900,,,,,,,,,,,,,
,AND RESC,,,,,,,,,,,,
Count,1,0,0,1,0,611,667,611,633,581,586,638,"4,329"
Exposures,0,0,0,0,0,0,0,1,0,0,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,2,5,4,0,63,86,66,90,57,72,94,544
06911,Stephens City,,,,,,,,,,,,
Count,156,141,174,173,183,169,162,164,189,175,171,173,"2,030"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,18,8,16,9,9,9,16,3,5,5,1,14,113
06912,Middletown,,,,,,,,,,,,
Count,33,30,29,18,30,0,0,0,0,0,0,0,140
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,23,17,25,13,21,0,0,0,0,0,0,0,99
Page 41 of 124,Page 41 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 09:48:57 EST 2011,Fri Mar 11 09:48:57 EST 2011
