Name: “Table 1 of 1 on page 103 of 124”,Name: “Table 1 of 1 on page 103 of 124”,Name: “Table 1 of 1 on page 103 of 124”,Name: “Table 1 of 1 on page 103 of 124”,Name: “Table 1 of 1 on page 103 of 124”,Name: “Table 1 of 1 on page 103 of 124”,Name: “Table 1 of 1 on page 103 of 124”,Name: “Table 1 of 1 on page 103 of 124”,Name: “Table 1 of 1 on page 103 of 124”,Name: “Table 1 of 1 on page 103 of 124”,Name: “Table 1 of 1 on page 103 of 124”,Name: “Table 1 of 1 on page 103 of 124”,Name: “Table 1 of 1 on page 103 of 124”,Name: “Table 1 of 1 on page 103 of 124”
Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
18304,WAVERLY VOL. FIRE DEPT.,WAVERLY VOL. FIRE DEPT.,WAVERLY VOL. FIRE DEPT.,,,,,,,,,,
Count,11,11,6,7,10,6,8,14,8,7,0,0,88
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,3,0,0,0,2,1,0,7,0,0,0,14
18501,Abbs Valley-Bossievain VFD,Abbs Valley-Bossievain VFD,Abbs Valley-Bossievain VFD,,,,,,,,,,
Count,3,7,3,5,8,10,5,3,4,4,12,11,75
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,8,0,0,2,4,2,3,0,1,2,1,24
18502,BLUEFIELD VOL. FIRE DEPT.,BLUEFIELD VOL. FIRE DEPT.,BLUEFIELD VOL. FIRE DEPT.,,,,,,,,,,
Count,37,32,24,28,24,33,31,20,27,32,34,36,358
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,3,0,3,5,1,2,4,1,3,7,4,33
,POCAHONTAS VOL. FIRE,POCAHONTAS VOL. FIRE,POCAHONTAS VOL. FIRE,,,,,,,,,,
18504,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,1,0,2,0,1,1,0,0,0,2,6,1,14
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,1,0,0,1,0,0,0,0,0,2
Aid Given,0,3,1,0,2,0,0,1,1,1,2,1,12
Page 103 of 124,Page 103 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:12:51 EST 2011,Fri Mar 11 10:12:51 EST 2011
