Name: “Table 1 of 1 on page 74 of 124”,Name: “Table 1 of 1 on page 74 of 124”,Name: “Table 1 of 1 on page 74 of 124”,Name: “Table 1 of 1 on page 74 of 124”,Name: “Table 1 of 1 on page 74 of 124”,Name: “Table 1 of 1 on page 74 of 124”,Name: “Table 1 of 1 on page 74 of 124”,Name: “Table 1 of 1 on page 74 of 124”,Name: “Table 1 of 1 on page 74 of 124”,Name: “Table 1 of 1 on page 74 of 124”,Name: “Table 1 of 1 on page 74 of 124”,Name: “Table 1 of 1 on page 74 of 124”,Name: “Table 1 of 1 on page 74 of 124”,Name: “Table 1 of 1 on page 74 of 124”
Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
13502,BURKEVILLE VOL. FIRE,BURKEVILLE VOL. FIRE,,,,,,,,,,,
Count,27,29,29,0,0,21,24,36,32,32,1,0,231
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,8,0,0,2,3,8,2,4,0,0,32
13503,CREWE FIRE DEPT.,CREWE FIRE DEPT.,,,,,,,,,,,
Count,4,6,2,7,8,1,1,0,0,0,0,0,29
Exposures,0,0,1,0,0,0,0,0,0,0,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,1,4,5,0,0,0,0,0,0,0,0,15
,BLACKSTONE VOL. FIRE,BLACKSTONE VOL. FIRE,BLACKSTONE VOL. FIRE,,,,,,,,,,
13504,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,11,1,2,0,0,0,17,11,0,0,0,0,42
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
13700,County of Orange Fire & EMS,County of Orange Fire & EMS,County of Orange Fire & EMS,,,,,,,,,,
Count,223,217,220,298,303,287,259,262,376,312,263,297,"3,317"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,11,3,5,5,28,2,0,14,8,17,15,8,116
Page 74 of 124,Page 74 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:01:13 EST 2011,Fri Mar 11 10:01:13 EST 2011
