Name: “Table 1 of 1 on page 101 of 124”,Name: “Table 1 of 1 on page 101 of 124”,Name: “Table 1 of 1 on page 101 of 124”,Name: “Table 1 of 1 on page 101 of 124”,Name: “Table 1 of 1 on page 101 of 124”,Name: “Table 1 of 1 on page 101 of 124”,Name: “Table 1 of 1 on page 101 of 124”,Name: “Table 1 of 1 on page 101 of 124”,Name: “Table 1 of 1 on page 101 of 124”,Name: “Table 1 of 1 on page 101 of 124”,Name: “Table 1 of 1 on page 101 of 124”,Name: “Table 1 of 1 on page 101 of 124”,Name: “Table 1 of 1 on page 101 of 124”,Name: “Table 1 of 1 on page 101 of 124”
Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,SPOTSYLVANIA FIRE &,SPOTSYLVANIA FIRE &,,,,,,,,,,,
17700,,,,,,,,,,,,,
,RESCUE,,,,,,,,,,,,
Count,"1,208","1,265","1,082","1,164","1,190","1,117","1,161","1,161","1,108","1,094",961,"1,012","13,523"
Exposures,0,2,2,0,0,1,3,0,0,0,0,0,8
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,22,30,26,21,31,25,33,36,27,18,28,25,322
17900,Stafford Co. Fire & Rescue,Stafford Co. Fire & Rescue,Stafford Co. Fire & Rescue,,,,,,,,,,
Count,"1,016","1,127","1,001",952,"1,077","1,117","1,082","1,063","1,037","1,082","1,058","1,163","12,775"
Exposures,0,0,0,1,0,0,0,0,0,0,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,1,1,1,1,2,0,1,3,10
18101,CLAREMONT VOL. FIRE,CLAREMONT VOL. FIRE,,,,,,,,,,,
Count,5,9,12,7,7,4,5,20,6,1,5,6,87
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,1,0,0,0,1
,DENDRON FIRE VOL. FIRE,DENDRON FIRE VOL. FIRE,DENDRON FIRE VOL. FIRE,,,,,,,,,,
18102,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,6,5,10,4,12,5,4,13,16,8,3,8,94
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,1,1,0,1,1,5,1,0,0,0,12
Page 101 of 124,Page 101 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:12:51 EST 2011,Fri Mar 11 10:12:51 EST 2011
