Name: “Table 1 of 1 on page 2 of 124”,Name: “Table 1 of 1 on page 2 of 124”,Name: “Table 1 of 1 on page 2 of 124”,Name: “Table 1 of 1 on page 2 of 124”,Name: “Table 1 of 1 on page 2 of 124”,Name: “Table 1 of 1 on page 2 of 124”,Name: “Table 1 of 1 on page 2 of 124”,Name: “Table 1 of 1 on page 2 of 124”,Name: “Table 1 of 1 on page 2 of 124”,Name: “Table 1 of 1 on page 2 of 124”,Name: “Table 1 of 1 on page 2 of 124”,Name: “Table 1 of 1 on page 2 of 124”,Name: “Table 1 of 1 on page 2 of 124”,Name: “Table 1 of 1 on page 2 of 124”
Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,NEW CHURCH VOL. FIRE,NEW CHURCH VOL. FIRE,NEW CHURCH VOL. FIRE,,,,,,,,,,
00101,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,9,14,10,12,14,11,8,9,7,9,9,10,122
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,11,2,10,7,5,7,6,4,4,1,2,64
,GREENBACKVILLE VOL. FIRE,GREENBACKVILLE VOL. FIRE,GREENBACKVILLE VOL. FIRE,,,,,,,,,,
00102,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,0,4,1,4,1,4,1,3,0,0,2,4,24
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,2,3,4,5,2,2,2,2,5,2,1,34
,CHINCOTEAGUE VOL. FIRE,CHINCOTEAGUE VOL. FIRE,CHINCOTEAGUE VOL. FIRE,,,,,,,,,,
00103,,,,,,,,,,,,,
,CO.,,,,,,,,,,,,
Count,48,34,53,73,65,73,101,85,60,64,52,54,762
Exposures,0,0,0,0,0,0,0,0,0,0,1,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,5,6,10,5,5,10,5,5,2,5,5,65
00104,ATLANTIC VOL. FIRE DEPT.,ATLANTIC VOL. FIRE DEPT.,ATLANTIC VOL. FIRE DEPT.,,,,,,,,,,
Count,5,19,9,12,7,13,17,14,7,13,3,20,139
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,19,19,19,19,27,21,24,16,20,22,22,29,257
Page 2 of 124,Page 2 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 09:41:53 EST 2011,Fri Mar 11 09:41:53 EST 2011
