Name: “Table 1 of 1 on page 84 of 124”,Name: “Table 1 of 1 on page 84 of 124”,Name: “Table 1 of 1 on page 84 of 124”,Name: “Table 1 of 1 on page 84 of 124”,Name: “Table 1 of 1 on page 84 of 124”,Name: “Table 1 of 1 on page 84 of 124”,Name: “Table 1 of 1 on page 84 of 124”,Name: “Table 1 of 1 on page 84 of 124”,Name: “Table 1 of 1 on page 84 of 124”,Name: “Table 1 of 1 on page 84 of 124”,Name: “Table 1 of 1 on page 84 of 124”,Name: “Table 1 of 1 on page 84 of 124”,Name: “Table 1 of 1 on page 84 of 124”,Name: “Table 1 of 1 on page 84 of 124”
Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
14504,FINE CREEK VOL. FIRE,FINE CREEK VOL. FIRE,,,,,,,,,,,
Count,35,32,32,28,28,21,26,39,30,37,30,33,371
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,4,2,0,3,3,0,1,4,1,1,19
14505,DEEP CREEK VOL. FIRE,DEEP CREEK VOL. FIRE,,,,,,,,,,,
Count,1,1,2,3,1,3,3,4,7,2,3,2,32
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,2,0,0,0,0,0,0,0,0,2
,HAMPDEN-SYDNEY VOL.,HAMPDEN-SYDNEY VOL.,HAMPDEN-SYDNEY VOL.,,,,,,,,,,
14702,,,,,,,,,,,,,
,FIRE DEPT.,,,,,,,,,,,,
Count,6,12,5,6,3,7,5,5,6,3,7,15,80
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,1,3,1,2,4,3,3,4,1,3,3,32
,DARLINGTON HEIGHTS VOL.,DARLINGTON HEIGHTS VOL.,DARLINGTON HEIGHTS VOL.,,,,,,,,,,
14703,,,,,,,,,,,,,
,F.D.,,,,,,,,,,,,
Count,2,2,3,4,4,4,1,1,2,3,2,2,30
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,2,0,2,0,1,2,1,0,2,11
Page 84 of 124,Page 84 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:12:47 EST 2011,Fri Mar 11 10:12:47 EST 2011
