Name: “Table 1 of 1 on page 6 of 124”,Name: “Table 1 of 1 on page 6 of 124”,Name: “Table 1 of 1 on page 6 of 124”,Name: “Table 1 of 1 on page 6 of 124”,Name: “Table 1 of 1 on page 6 of 124”,Name: “Table 1 of 1 on page 6 of 124”,Name: “Table 1 of 1 on page 6 of 124”,Name: “Table 1 of 1 on page 6 of 124”,Name: “Table 1 of 1 on page 6 of 124”,Name: “Table 1 of 1 on page 6 of 124”,Name: “Table 1 of 1 on page 6 of 124”,Name: “Table 1 of 1 on page 6 of 124”,Name: “Table 1 of 1 on page 6 of 124”,Name: “Table 1 of 1 on page 6 of 124”
Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,FALLING SPRING VOL. FIRE,FALLING SPRING VOL. FIRE,FALLING SPRING VOL. FIRE,,,,,,,,,,
00503,,,,,,,,,,,,,
,DEPT,,,,,,,,,,,,
Count,3,5,5,3,0,2,7,3,2,2,2,3,37
Exposures,0,0,0,0,0,0,0,0,0,1,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,2,4,2,1,2,4,0,1,2,3,25
00504,IRON GATE VOL. FIRE DEPT.,IRON GATE VOL. FIRE DEPT.,IRON GATE VOL. FIRE DEPT.,,,,,,,,,,
Count,30,18,19,15,13,17,23,24,17,13,17,18,224
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,1,0,4,0,0,0,0,0,4,3,15
00505,SELMA VOL. FIRE DEPT.,SELMA VOL. FIRE DEPT.,,,,,,,,,,,
Count,6,6,1,0,0,2,1,1,9,7,6,9,48
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,3,0,1,1,0,9,10,7,6,10,7,60
00506,SHARON VOL. FIRE DEPT.,SHARON VOL. FIRE DEPT.,SHARON VOL. FIRE DEPT.,,,,,,,,,,
Count,3,5,3,5,8,3,5,5,5,0,7,5,54
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,1,0,0,1
Aid Given,2,2,0,0,2,4,3,1,3,0,4,4,25
Page 6 of 124,Page 6 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 09:41:54 EST 2011,Fri Mar 11 09:41:54 EST 2011
