Name: “Table 1 of 1 on page 69 of 124”,Name: “Table 1 of 1 on page 69 of 124”,Name: “Table 1 of 1 on page 69 of 124”,Name: “Table 1 of 1 on page 69 of 124”,Name: “Table 1 of 1 on page 69 of 124”,Name: “Table 1 of 1 on page 69 of 124”,Name: “Table 1 of 1 on page 69 of 124”,Name: “Table 1 of 1 on page 69 of 124”,Name: “Table 1 of 1 on page 69 of 124”,Name: “Table 1 of 1 on page 69 of 124”,Name: “Table 1 of 1 on page 69 of 124”,Name: “Table 1 of 1 on page 69 of 124”,Name: “Table 1 of 1 on page 69 of 124”,Name: “Table 1 of 1 on page 69 of 124”
Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
11901,HARTFIELD VOL. FIRE DEPT.,HARTFIELD VOL. FIRE DEPT.,HARTFIELD VOL. FIRE DEPT.,,,,,,,,,,
Count,8,3,5,7,7,3,8,4,3,8,6,2,64
Exposures,0,0,0,0,0,0,0,0,0,1,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
,LOWER MIDDLESEX VOL.,LOWER MIDDLESEX VOL.,LOWER MIDDLESEX VOL.,,,,,,,,,,
11902,,,,,,,,,,,,,
,FIRE DEPT,,,,,,,,,,,,
Count,1,1,2,5,4,5,11,4,6,2,2,1,44
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,1,0,0,0,0,0,0,1,0,0,0,1,3
Aid Given,0,0,1,0,3,2,2,0,0,2,0,1,11
11903,MIDDLESEX VOL. FIRE DEPT.,MIDDLESEX VOL. FIRE DEPT.,MIDDLESEX VOL. FIRE DEPT.,,,,,,,,,,
Count,12,6,9,7,5,10,6,12,8,12,10,12,109
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,0,0,4,2,1,1,1,1,1,1,14
12102,Blacksburg Fire Department,Blacksburg Fire Department,Blacksburg Fire Department,,,,,,,,,,
Count,79,58,72,95,92,71,65,91,93,89,72,87,964
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,1,0,0,0,0,0,1,1,3
Page 69 of 124,Page 69 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:01:12 EST 2011,Fri Mar 11 10:01:12 EST 2011
