Name: “Table 1 of 1 on page 59 of 124”,Name: “Table 1 of 1 on page 59 of 124”,Name: “Table 1 of 1 on page 59 of 124”,Name: “Table 1 of 1 on page 59 of 124”,Name: “Table 1 of 1 on page 59 of 124”,Name: “Table 1 of 1 on page 59 of 124”,Name: “Table 1 of 1 on page 59 of 124”,Name: “Table 1 of 1 on page 59 of 124”,Name: “Table 1 of 1 on page 59 of 124”,Name: “Table 1 of 1 on page 59 of 124”,Name: “Table 1 of 1 on page 59 of 124”,Name: “Table 1 of 1 on page 59 of 124”,Name: “Table 1 of 1 on page 59 of 124”,Name: “Table 1 of 1 on page 59 of 124”
Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,KING GEORGE EMERGENCY,KING GEORGE EMERGENCY,KING GEORGE EMERGENCY,,,,,,,,,,
09900,,,,,,,,,,,,,
,SERVICES,,,,,,,,,,,,
Count,58,86,65,69,74,95,75,70,74,94,73,71,904
Exposures,0,0,0,4,0,0,0,0,1,0,3,0,8
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,3,0,8,5,4,7,10,4,3,7,5,64
,KING WILLIAM VOL. FIRE,KING WILLIAM VOL. FIRE,KING WILLIAM VOL. FIRE,,,,,,,,,,
10101,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,20,29,32,19,17,27,13,6,19,20,13,16,231
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,2,3,0,0,0,0,0,0,5
10104,MANGOHICK VOL. FIRE,MANGOHICK VOL. FIRE,,,,,,,,,,,
Count,1,5,3,3,0,0,0,0,0,1,1,1,15
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,3,0,2,0,0,0,0,0,2,2,3,12
,KILMARNOCK VOL. FIRE,KILMARNOCK VOL. FIRE,,,,,,,,,,,
10308,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,3,0,0,0,0,0,0,0,0,0,0,0,3
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,0,0,0,0,0,0,0,0,0,1
Page 59 of 124,Page 59 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:01:11 EST 2011,Fri Mar 11 10:01:11 EST 2011
