Name: “Table 1 of 1 on page 114 of 124”,Name: “Table 1 of 1 on page 114 of 124”,Name: “Table 1 of 1 on page 114 of 124”,Name: “Table 1 of 1 on page 114 of 124”,Name: “Table 1 of 1 on page 114 of 124”,Name: “Table 1 of 1 on page 114 of 124”,Name: “Table 1 of 1 on page 114 of 124”,Name: “Table 1 of 1 on page 114 of 124”,Name: “Table 1 of 1 on page 114 of 124”,Name: “Table 1 of 1 on page 114 of 124”,Name: “Table 1 of 1 on page 114 of 124”,Name: “Table 1 of 1 on page 114 of 124”,Name: “Table 1 of 1 on page 114 of 124”,Name: “Table 1 of 1 on page 114 of 124”
Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
56000,CLIFTON FORGE FIRE DEPT.,CLIFTON FORGE FIRE DEPT.,CLIFTON FORGE FIRE DEPT.,,,,,,,,,,
Count,8,11,14,11,11,7,11,10,11,13,12,11,130
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,2,0,1,2,3,2,3,2,6,1,27
57000,Fire Administration,Fire Administration,,,,,,,,,,,
Count,354,313,380,344,402,330,367,325,366,360,366,325,"4,232"
Exposures,0,0,1,0,0,0,0,0,0,0,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,18,17,18,27,25,39,30,28,26,23,35,25,311
58000,Covington Fire Department,Covington Fire Department,Covington Fire Department,,,,,,,,,,
Count,18,17,9,18,16,23,23,22,11,15,20,17,209
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,3,0,5,0,7,6,2,4,2,5,4,38
59000,Danville Fire Department,Danville Fire Department,,,,,,,,,,,
Count,459,436,472,507,527,512,496,485,501,530,521,505,"5,951"
Exposures,1,1,0,1,1,0,2,0,0,0,0,0,6
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,2,0,0,0,2
Page 114 of 124,Page 114 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:21:39 EST 2011,Fri Mar 11 10:21:39 EST 2011
