Name: “Table 1 of 1 on page 56 of 124”,Name: “Table 1 of 1 on page 56 of 124”,Name: “Table 1 of 1 on page 56 of 124”,Name: “Table 1 of 1 on page 56 of 124”,Name: “Table 1 of 1 on page 56 of 124”,Name: “Table 1 of 1 on page 56 of 124”,Name: “Table 1 of 1 on page 56 of 124”,Name: “Table 1 of 1 on page 56 of 124”,Name: “Table 1 of 1 on page 56 of 124”,Name: “Table 1 of 1 on page 56 of 124”,Name: “Table 1 of 1 on page 56 of 124”,Name: “Table 1 of 1 on page 56 of 124”,Name: “Table 1 of 1 on page 56 of 124”,Name: “Table 1 of 1 on page 56 of 124”
Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
08908,RIDGEWAY VOL. FIRE DEPT.,RIDGEWAY VOL. FIRE DEPT.,RIDGEWAY VOL. FIRE DEPT.,,,,,,,,,,
Count,32,35,26,34,22,37,29,23,24,31,27,33,353
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,7,7,5,0,1,2,3,1,0,5,3,36
,HIGHLAND CO. VOL. FIRE,HIGHLAND CO. VOL. FIRE,HIGHLAND CO. VOL. FIRE,,,,,,,,,,
09101,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,2,2,1,4,2,5,7,1,1,1,3,2,31
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,1,2,0,1,0,2,0,1,0,8
09301,Carrollton Vol. Fire Dept.,Carrollton Vol. Fire Dept.,,,,,,,,,,,
Count,49,41,73,72,26,25,24,27,19,59,69,63,547
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,1,1,0,0,0,0,1,0,3,6
09302,Carrsville Vol. Fire Dept.,Carrsville Vol. Fire Dept.,,,,,,,,,,,
Count,3,9,2,0,0,0,0,1,0,0,0,0,15
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,1,0,0,1,0,0,0,0,0,3
Page 56 of 124,Page 56 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:01:10 EST 2011,Fri Mar 11 10:01:10 EST 2011
