Name: “Table 1 of 1 on page 78 of 124”,Name: “Table 1 of 1 on page 78 of 124”,Name: “Table 1 of 1 on page 78 of 124”,Name: “Table 1 of 1 on page 78 of 124”,Name: “Table 1 of 1 on page 78 of 124”,Name: “Table 1 of 1 on page 78 of 124”,Name: “Table 1 of 1 on page 78 of 124”,Name: “Table 1 of 1 on page 78 of 124”,Name: “Table 1 of 1 on page 78 of 124”,Name: “Table 1 of 1 on page 78 of 124”,Name: “Table 1 of 1 on page 78 of 124”,Name: “Table 1 of 1 on page 78 of 124”,Name: “Table 1 of 1 on page 78 of 124”,Name: “Table 1 of 1 on page 78 of 124”
Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
14108,WOOLWINE VOL. FIRE DEPT.,WOOLWINE VOL. FIRE DEPT.,WOOLWINE VOL. FIRE DEPT.,,,,,,,,,,
Count,14,10,13,7,3,4,7,7,8,4,7,6,90
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,3,2,0,2,0,1,0,1,2,3,16
14109,FAIRYSTONE VOL. FIRE,FAIRYSTONE VOL. FIRE,,,,,,,,,,,
Count,10,13,11,16,16,18,7,12,9,16,21,10,159
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,1,2,0,0,0,1,0,0,1,0,7
14110,PATRICK SPRINGS FIRE,PATRICK SPRINGS FIRE,,,,,,,,,,,
Count,3,9,6,10,12,10,17,12,13,16,11,9,128
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,4,2,0,1,3,1,2,2,0,2,20
14301,RICEVILLE/JAVA,RICEVILLE/JAVA,,,,,,,,,,,
Count,6,5,4,0,7,5,6,1,5,5,5,4,53
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,2,1,1,0,0,0,0,0,1,1,8
Page 78 of 124,Page 78 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:01:13 EST 2011,Fri Mar 11 10:01:13 EST 2011
