Name: “Table 1 of 1 on page 21 of 124”,Name: “Table 1 of 1 on page 21 of 124”,Name: “Table 1 of 1 on page 21 of 124”,Name: “Table 1 of 1 on page 21 of 124”,Name: “Table 1 of 1 on page 21 of 124”,Name: “Table 1 of 1 on page 21 of 124”,Name: “Table 1 of 1 on page 21 of 124”,Name: “Table 1 of 1 on page 21 of 124”,Name: “Table 1 of 1 on page 21 of 124”,Name: “Table 1 of 1 on page 21 of 124”,Name: “Table 1 of 1 on page 21 of 124”,Name: “Table 1 of 1 on page 21 of 124”,Name: “Table 1 of 1 on page 21 of 124”,Name: “Table 1 of 1 on page 21 of 124”
Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,KNOX,CREEK VOL. FIRE,CREEK VOL. FIRE,,,,,,,,,,
02706,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,4,3,4,4,1,4,3,2,3,2,1,2,33
Exposures,0,0,0,0,0,0,0,0,0,1,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,1,0,1
02707,RUSSELL PRATER FIRE,RUSSELL PRATER FIRE,,,,,,,,,,,
Count,4,6,7,10,6,9,9,9,7,2,6,3,78
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,0,1,1,0,0,0,0,0,0,0,4
,SLATE CREEK VOL. FIRE,SLATE CREEK VOL. FIRE,SLATE CREEK VOL. FIRE,,,,,,,,,,
02708,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,2,3,2,2,1,1,0,0,1,11,4,1,28
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,2,13,0,3,1,0,2,7,1,3,33
02709,HARMAN VOL. FIRE DEPT.,HARMAN VOL. FIRE DEPT.,HARMAN VOL. FIRE DEPT.,,,,,,,,,,
Count,2,2,1,12,2,3,2,3,1,4,6,3,41
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,1,2,0,0,0,0,0,0,0,3
Page 21 of 124,Page 21 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 09:41:56 EST 2011,Fri Mar 11 09:41:56 EST 2011
