Name: “Table 1 of 1 on page 63 of 124”,Name: “Table 1 of 1 on page 63 of 124”,Name: “Table 1 of 1 on page 63 of 124”,Name: “Table 1 of 1 on page 63 of 124”,Name: “Table 1 of 1 on page 63 of 124”,Name: “Table 1 of 1 on page 63 of 124”,Name: “Table 1 of 1 on page 63 of 124”,Name: “Table 1 of 1 on page 63 of 124”,Name: “Table 1 of 1 on page 63 of 124”,Name: “Table 1 of 1 on page 63 of 124”,Name: “Table 1 of 1 on page 63 of 124”,Name: “Table 1 of 1 on page 63 of 124”,Name: “Table 1 of 1 on page 63 of 124”,Name: “Table 1 of 1 on page 63 of 124”
Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
10708,Philomont Vol. Fire Dept.,Philomont Vol. Fire Dept.,,,,,,,,,,,
Count,5,3,6,18,24,29,17,23,12,15,21,18,191
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,3,2,7,1,0,1,0,2,3,2,6,28
,ARCOLA-PLEASANT VAL.,ARCOLA-PLEASANT VAL.,ARCOLA-PLEASANT VAL.,,,,,,,,,,
10709,,,,,,,,,,,,,
,FIRE DEPT,,,,,,,,,,,,
Count,89,80,42,89,71,104,113,126,98,116,105,113,"1,146"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,3,1,8,14,7,14,14,11,7,14,4,98
10710,LUCKETTS VOL. FIRE DEPT.,LUCKETTS VOL. FIRE DEPT.,LUCKETTS VOL. FIRE DEPT.,,,,,,,,,,
Count,18,18,18,8,13,16,22,24,12,20,13,14,196
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,7,2,7,1,5,6,6,4,4,7,10,63
,STERLING PARK VOL. FIRE,STERLING PARK VOL. FIRE,STERLING PARK VOL. FIRE,,,,,,,,,,
10711,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,293,270,261,229,300,241,273,242,242,218,227,243,"3,039"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,5,4,4,5,1,6,7,5,0,0,0,38
Page 63 of 124,Page 63 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:01:11 EST 2011,Fri Mar 11 10:01:11 EST 2011
