Name: “Table 1 of 1 on page 53 of 124”,Name: “Table 1 of 1 on page 53 of 124”,Name: “Table 1 of 1 on page 53 of 124”,Name: “Table 1 of 1 on page 53 of 124”,Name: “Table 1 of 1 on page 53 of 124”,Name: “Table 1 of 1 on page 53 of 124”,Name: “Table 1 of 1 on page 53 of 124”,Name: “Table 1 of 1 on page 53 of 124”,Name: “Table 1 of 1 on page 53 of 124”,Name: “Table 1 of 1 on page 53 of 124”,Name: “Table 1 of 1 on page 53 of 124”,Name: “Table 1 of 1 on page 53 of 124”,Name: “Table 1 of 1 on page 53 of 124”,Name: “Table 1 of 1 on page 53 of 124”
Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
08509,ROCKVILLE VOL. FIRE DEPT.,ROCKVILLE VOL. FIRE DEPT.,ROCKVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,21,15,24,16,18,20,20,16,16,17,6,21,210
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,2,1,0,0,1,0,0,1,2,1,10
08510,CHICKAHOMINY FIRE DEPT.,CHICKAHOMINY FIRE DEPT.,CHICKAHOMINY FIRE DEPT.,,,,,,,,,,
Count,46,59,45,40,81,47,82,72,63,49,58,63,705
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,17,12,11,13,16,22,11,16,10,6,13,12,159
,FARRINGTON FIRE,FARRINGTON FIRE,,,,,,,,,,,
08511,,,,,,,,,,,,,
,DEPARTMENT,DEPARTMENT,,,,,,,,,,,
Count,15,23,27,18,26,20,29,32,15,25,28,23,281
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,0,3,5,2,2,4,2,1,0,1,16,43
08512,BLACK CREEK FIRE DEPT.,BLACK CREEK FIRE DEPT.,BLACK CREEK FIRE DEPT.,,,,,,,,,,
Count,8,11,18,14,24,18,16,25,14,6,11,15,180
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,10,5,8,9,10,5,7,6,7,5,2,5,79
Page 53 of 124,Page 53 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:01:09 EST 2011,Fri Mar 11 10:01:09 EST 2011
