Name: “Table 1 of 1 on page 20 of 124”,Name: “Table 1 of 1 on page 20 of 124”,Name: “Table 1 of 1 on page 20 of 124”,Name: “Table 1 of 1 on page 20 of 124”,Name: “Table 1 of 1 on page 20 of 124”,Name: “Table 1 of 1 on page 20 of 124”,Name: “Table 1 of 1 on page 20 of 124”,Name: “Table 1 of 1 on page 20 of 124”,Name: “Table 1 of 1 on page 20 of 124”,Name: “Table 1 of 1 on page 20 of 124”,Name: “Table 1 of 1 on page 20 of 124”,Name: “Table 1 of 1 on page 20 of 124”,Name: “Table 1 of 1 on page 20 of 124”,Name: “Table 1 of 1 on page 20 of 124”
Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
02701,GRUNDY VOL. FIRE DEPT.,GRUNDY VOL. FIRE DEPT.,GRUNDY VOL. FIRE DEPT.,,,,,,,,,,
Count,5,6,4,9,1,0,0,0,0,0,0,0,25
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,1,0,0,0,0,0,0,0,0,3
,"OAKWOOD VOL. FIRE DEPT.,","OAKWOOD VOL. FIRE DEPT.,","OAKWOOD VOL. FIRE DEPT.,",,,,,,,,,,
02702,,,,,,,,,,,,,
,INC.,,,,,,,,,,,,
Count,2,4,2,7,2,6,2,3,3,4,6,3,44
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,0,0,0,0,0,0,0,0,1
,WHITEWOOD VOL. FIRE,WHITEWOOD VOL. FIRE,,,,,,,,,,,
02703,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,0,0,2,1,1,1,1,1,0,0,0,1,8
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,1,1,0,0,0,0,0,0,1,1,0,2,6
Aid Given,0,0,0,0,0,0,1,0,0,0,0,0,1
02704,COUNCIL VOL. FIRE DEPT.,COUNCIL VOL. FIRE DEPT.,COUNCIL VOL. FIRE DEPT.,,,,,,,,,,
Count,4,3,4,3,2,1,3,0,0,0,0,0,20
Exposures,0,0,0,0,0,0,1,0,0,0,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 20 of 124,Page 20 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 09:41:56 EST 2011,Fri Mar 11 09:41:56 EST 2011
