Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”
Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,CHRISTIANSBURG FIRE,CHRISTIANSBURG FIRE,,,,,,,,,,,
12103,,,,,,,,,,,,,
,DEPARTMENT,DEPARTMENT,,,,,,,,,,,
Count,72,71,74,91,83,97,65,91,91,78,81,78,972
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,0,1,2,5,0,1,1,1,1,1,15
,Elliston Volunteer Fire Depart,Elliston Volunteer Fire Depart,Elliston Volunteer Fire Depart,,,,,,,,,,
12104,,,,,,,,,,,,,
Count,15,20,30,23,25,2,1,10,6,9,20,18,179
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,0,0,0,2,0,0,3,3,1,3,14,29
12106,RINER VOL. FIRE DEPT.,RINER VOL. FIRE DEPT.,,,,,,,,,,,
Count,12,8,13,20,12,13,9,11,9,13,17,7,144
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,1,1,1,0,0,0,2,1,6
,LOVINGSTON VOL. FIRE,LOVINGSTON VOL. FIRE,,,,,,,,,,,
12501,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,14,6,7,18,13,12,17,17,18,10,13,14,159
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,4,3,5,2,6,3,4,1,2,1,6,41
Page 70 of 124,Page 70 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:01:12 EST 2011,Fri Mar 11 10:01:12 EST 2011
