Name: “Table 1 of 1 on page 40 of 124”,Name: “Table 1 of 1 on page 40 of 124”,Name: “Table 1 of 1 on page 40 of 124”,Name: “Table 1 of 1 on page 40 of 124”,Name: “Table 1 of 1 on page 40 of 124”,Name: “Table 1 of 1 on page 40 of 124”,Name: “Table 1 of 1 on page 40 of 124”,Name: “Table 1 of 1 on page 40 of 124”,Name: “Table 1 of 1 on page 40 of 124”,Name: “Table 1 of 1 on page 40 of 124”,Name: “Table 1 of 1 on page 40 of 124”,Name: “Table 1 of 1 on page 40 of 124”,Name: “Table 1 of 1 on page 40 of 124”,Name: “Table 1 of 1 on page 40 of 124”
Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
06706,Glade Hill Fire Dept.,Glade Hill Fire Dept.,,,,,,,,,,,
Count,5,4,4,10,2,8,7,5,4,5,7,6,67
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,3,1,1,4,3,10,8,0,4,3,2,44
,ROCKY MOUNT FIRE,ROCKY MOUNT FIRE,,,,,,,,,,,
06707,,,,,,,,,,,,,
,DEPARTMENT,DEPARTMENT,,,,,,,,,,,
Count,20,27,22,24,22,15,0,16,29,20,18,33,246
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,0,0,0,0,0,0,0,0,0,0,0,8
06708,SCRUGGS VOL. FIRE DEPT.,SCRUGGS VOL. FIRE DEPT.,SCRUGGS VOL. FIRE DEPT.,,,,,,,,,,
Count,11,12,6,9,7,10,8,12,12,8,11,11,117
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,4,2,0,0,5,4,1,4,6,4,32
,Smith Mountain Dock & Lodge,Smith Mountain Dock & Lodge,Smith Mountain Dock & Lodge,,,,,,,,,,
06709,,,,,,,,,,,,,
Count,7,5,10,24,32,18,0,0,0,0,0,0,96
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,4,2,4,3,3,0,0,0,0,0,0,20
Page 40 of 124,Page 40 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 09:48:57 EST 2011,Fri Mar 11 09:48:57 EST 2011
