Name: “Table 1 of 1 on page 80 of 124”,Name: “Table 1 of 1 on page 80 of 124”,Name: “Table 1 of 1 on page 80 of 124”,Name: “Table 1 of 1 on page 80 of 124”,Name: “Table 1 of 1 on page 80 of 124”,Name: “Table 1 of 1 on page 80 of 124”,Name: “Table 1 of 1 on page 80 of 124”,Name: “Table 1 of 1 on page 80 of 124”,Name: “Table 1 of 1 on page 80 of 124”,Name: “Table 1 of 1 on page 80 of 124”,Name: “Table 1 of 1 on page 80 of 124”,Name: “Table 1 of 1 on page 80 of 124”,Name: “Table 1 of 1 on page 80 of 124”,Name: “Table 1 of 1 on page 80 of 124”
Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
14307,MOUNT CROSS,MOUNT CROSS,,,,,,,,,,,
Count,34,25,15,38,38,25,26,22,16,30,21,35,325
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,2,4,2,0,0,1,0,1,1,5,16
14308,Climax Vol. Fire Dept.,Climax Vol. Fire Dept.,,,,,,,,,,,
Count,8,21,18,14,14,6,10,6,5,10,11,14,137
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,2,2,3,3,0,2,1,1,0,1,1,20
14309,RINGGOLD,,,,,,,,,,,,
Count,54,50,48,52,44,62,38,43,73,59,51,55,629
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,2,5,9,2,2,0,5,10,8,6,50
14310,BACHELORS HALL,BACHELORS HALL,,,,,,,,,,,
Count,8,9,4,4,0,0,0,0,0,0,0,0,25
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,7,6,5,0,0,0,0,0,0,0,0,24
Page 80 of 124,Page 80 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:01:14 EST 2011,Fri Mar 11 10:01:14 EST 2011
