Name: “Table 1 of 1 on page 45 of 124”,Name: “Table 1 of 1 on page 45 of 124”,Name: “Table 1 of 1 on page 45 of 124”,Name: “Table 1 of 1 on page 45 of 124”,Name: “Table 1 of 1 on page 45 of 124”,Name: “Table 1 of 1 on page 45 of 124”,Name: “Table 1 of 1 on page 45 of 124”,Name: “Table 1 of 1 on page 45 of 124”,Name: “Table 1 of 1 on page 45 of 124”,Name: “Table 1 of 1 on page 45 of 124”,Name: “Table 1 of 1 on page 45 of 124”,Name: “Table 1 of 1 on page 45 of 124”,Name: “Table 1 of 1 on page 45 of 124”,Name: “Table 1 of 1 on page 45 of 124”
Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
07160,PEMBROKE VOL. FIRE DEPT.,PEMBROKE VOL. FIRE DEPT.,PEMBROKE VOL. FIRE DEPT.,,,,,,,,,,
Count,4,4,7,4,10,6,10,8,7,6,8,13,87
Exposures,0,0,0,0,0,0,0,0,1,0,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,0,0,0,0,0,2,3,1,1,2,11
07170,POPLAR HILL VOL. FIRE,POPLAR HILL VOL. FIRE,,,,,,,,,,,
Count,0,0,0,0,0,0,1,0,0,0,0,0,1
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,1,0,0,0,0,0,0,0,0,0,1
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
07180,RICH CREEK VOL. FIRE,RICH CREEK VOL. FIRE,,,,,,,,,,,
Count,3,1,6,2,5,3,4,3,2,1,5,2,37
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,1,1,0,0,0,2,0,0,5
07301,Abingdon Vol. Fire & Rescue,Abingdon Vol. Fire & Rescue,Abingdon Vol. Fire & Rescue,,,,,,,,,,
Count,145,108,147,138,131,123,127,115,115,119,126,129,"1,523"
Exposures,0,0,0,0,5,0,0,0,0,0,0,2,7
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,1,5,2,4,6,4,0,1,2,0,3,35
Page 45 of 124,Page 45 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 09:48:58 EST 2011,Fri Mar 11 09:48:58 EST 2011
