Name: “Table 1 of 1 on page 99 of 124”,Name: “Table 1 of 1 on page 99 of 124”,Name: “Table 1 of 1 on page 99 of 124”,Name: “Table 1 of 1 on page 99 of 124”,Name: “Table 1 of 1 on page 99 of 124”,Name: “Table 1 of 1 on page 99 of 124”,Name: “Table 1 of 1 on page 99 of 124”,Name: “Table 1 of 1 on page 99 of 124”,Name: “Table 1 of 1 on page 99 of 124”,Name: “Table 1 of 1 on page 99 of 124”,Name: “Table 1 of 1 on page 99 of 124”,Name: “Table 1 of 1 on page 99 of 124”,Name: “Table 1 of 1 on page 99 of 124”,Name: “Table 1 of 1 on page 99 of 124”
Table: 99,Table: 99,Table: 99,Table: 99,Table: 99,Table: 99,Table: 99,Table: 99,Table: 99,Table: 99,Table: 99,Table: 99,Table: 99,Table: 99
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
17304,MARION VOL. FIRE DEPT.,MARION VOL. FIRE DEPT.,MARION VOL. FIRE DEPT.,,,,,,,,,,
Count,10,20,14,18,13,25,22,28,15,21,15,50,251
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,1,0,0,0,0,1,2,0,4
17306,SALTVILLE VOL. FIRE DEPT.,SALTVILLE VOL. FIRE DEPT.,SALTVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,8,10,8,8,3,6,3,7,4,0,0,0,57
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,2,0,0,1,2,2,0,0,0,9
,SUGAR GROVE VOL. FIRE,SUGAR GROVE VOL. FIRE,SUGAR GROVE VOL. FIRE,,,,,,,,,,
17307,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,4,1,1,2,0,0,0,0,0,0,0,0,8
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,0,0,0,0,0,0,0,0,0,1
17501,BOYKINS VOL. FIRE DEPT.,BOYKINS VOL. FIRE DEPT.,BOYKINS VOL. FIRE DEPT.,,,,,,,,,,
Count,1,2,3,3,2,0,4,0,3,0,2,1,21
Exposures,0,0,0,0,1,0,0,0,0,0,0,0,1
No Activity,0,0,0,0,0,0,0,1,0,1,0,0,2
Aid Given,6,3,0,0,0,1,1,0,1,0,1,2,15
Page 99 of 124,Page 99 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:12:50 EST 2011,Fri Mar 11 10:12:50 EST 2011
