Name: “Table 1 of 1 on page 108 of 124”,Name: “Table 1 of 1 on page 108 of 124”,Name: “Table 1 of 1 on page 108 of 124”,Name: “Table 1 of 1 on page 108 of 124”,Name: “Table 1 of 1 on page 108 of 124”,Name: “Table 1 of 1 on page 108 of 124”,Name: “Table 1 of 1 on page 108 of 124”,Name: “Table 1 of 1 on page 108 of 124”,Name: “Table 1 of 1 on page 108 of 124”,Name: “Table 1 of 1 on page 108 of 124”,Name: “Table 1 of 1 on page 108 of 124”,Name: “Table 1 of 1 on page 108 of 124”,Name: “Table 1 of 1 on page 108 of 124”,Name: “Table 1 of 1 on page 108 of 124”
Table: 108,Table: 108,Table: 108,Table: 108,Table: 108,Table: 108,Table: 108,Table: 108,Table: 108,Table: 108,Table: 108,Table: 108,Table: 108,Table: 108
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,BRUMLEY GAP VOL. FIRE,BRUMLEY GAP VOL. FIRE,BRUMLEY GAP VOL. FIRE,,,,,,,,,,
19112,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,7,8,3,8,13,6,0,0,1,3,5,12,66
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,0,0,0,0,0,0,1,0,0,2
19120,Abingdon Vol. Fire Dept.,Abingdon Vol. Fire Dept.,,,,,,,,,,,
Count,32,19,24,26,50,51,44,27,38,33,28,55,427
Exposures,0,0,0,0,0,0,0,0,0,0,0,1,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,2,3,1,1,1,1,2,2,4,2,20
,COLONIAL BEACH VOL. FIRE,COLONIAL BEACH VOL. FIRE,COLONIAL BEACH VOL. FIRE,,,,,,,,,,
19301,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,47,53,57,39,53,0,62,58,47,47,43,0,506
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,5,1,8,11,0,8,10,6,3,4,0,58
,COPLE DISTRICT VOL. FIRE,COPLE DISTRICT VOL. FIRE,COPLE DISTRICT VOL. FIRE,,,,,,,,,,
19302,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,27,23,25,0,25,31,0,0,40,13,6,27,217
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,1,0,0,0,1,0,1,3
Page 108 of 124,Page 108 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:12:52 EST 2011,Fri Mar 11 10:12:52 EST 2011
