Name: “Table 1 of 1 on page 106 of 124”,Name: “Table 1 of 1 on page 106 of 124”,Name: “Table 1 of 1 on page 106 of 124”,Name: “Table 1 of 1 on page 106 of 124”,Name: “Table 1 of 1 on page 106 of 124”,Name: “Table 1 of 1 on page 106 of 124”,Name: “Table 1 of 1 on page 106 of 124”,Name: “Table 1 of 1 on page 106 of 124”,Name: “Table 1 of 1 on page 106 of 124”,Name: “Table 1 of 1 on page 106 of 124”,Name: “Table 1 of 1 on page 106 of 124”,Name: “Table 1 of 1 on page 106 of 124”,Name: “Table 1 of 1 on page 106 of 124”,Name: “Table 1 of 1 on page 106 of 124”
Table: 106,Table: 106,Table: 106,Table: 106,Table: 106,Table: 106,Table: 106,Table: 106,Table: 106,Table: 106,Table: 106,Table: 106,Table: 106,Table: 106
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
18705,FORTSMOUTH FIRE DEPT.,FORTSMOUTH FIRE DEPT.,FORTSMOUTH FIRE DEPT.,,,,,,,,,,
Count,19,23,6,0,4,8,7,5,17,8,5,5,107
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,22,11,1,0,4,5,0,1,8,6,0,0,58
18706,LINDEN VOL. FIRE DEPT.,LINDEN VOL. FIRE DEPT.,LINDEN VOL. FIRE DEPT.,,,,,,,,,,
Count,41,25,16,0,17,12,20,14,9,16,12,20,202
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,18,7,0,5,2,2,3,9,13,7,12,87
,N. WARREN CO FIRE &,N. WARREN CO FIRE &,,,,,,,,,,,
18707,,,,,,,,,,,,,
,RESCUE,,,,,,,,,,,,
Count,28,31,23,5,19,13,11,10,8,12,14,10,184
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,27,9,9,4,10,5,6,7,6,6,8,5,102
,GLADE SPRING VOL. FIRE,GLADE SPRING VOL. FIRE,GLADE SPRING VOL. FIRE,,,,,,,,,,
19104,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,9,11,6,9,15,15,10,18,7,19,13,31,163
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,1,0,0,1,0,0,0,0,0,2
Page 106 of 124,Page 106 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:12:52 EST 2011,Fri Mar 11 10:12:52 EST 2011
