Name: “Table 1 of 1 on page 95 of 124”,Name: “Table 1 of 1 on page 95 of 124”,Name: “Table 1 of 1 on page 95 of 124”,Name: “Table 1 of 1 on page 95 of 124”,Name: “Table 1 of 1 on page 95 of 124”,Name: “Table 1 of 1 on page 95 of 124”,Name: “Table 1 of 1 on page 95 of 124”,Name: “Table 1 of 1 on page 95 of 124”,Name: “Table 1 of 1 on page 95 of 124”,Name: “Table 1 of 1 on page 95 of 124”,Name: “Table 1 of 1 on page 95 of 124”,Name: “Table 1 of 1 on page 95 of 124”,Name: “Table 1 of 1 on page 95 of 124”,Name: “Table 1 of 1 on page 95 of 124”
Table: 95,Table: 95,Table: 95,Table: 95,Table: 95,Table: 95,Table: 95,Table: 95,Table: 95,Table: 95,Table: 95,Table: 95,Table: 95,Table: 95
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
16703,HONAKER VOL. FIRE DEPT.,HONAKER VOL. FIRE DEPT.,HONAKER VOL. FIRE DEPT.,,,,,,,,,,
Count,6,5,7,12,12,17,4,8,0,0,0,1,72
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
,COPPER CREEK-MOCCASIN,COPPER CREEK-MOCCASIN,COPPER CREEK-MOCCASIN,,,,,,,,,,
16706,,,,,,,,,,,,,
,VFD,,,,,,,,,,,,
Count,6,5,5,12,2,2,2,5,1,2,3,0,45
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,0,0,0,0,0,0,0,0,1
16901,Duffield Fire & Rescue,Duffield Fire & Rescue,,,,,,,,,,,
Count,10,7,12,15,7,7,7,15,4,6,7,9,106
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,1,1,0,1,1,0,1,1,2,8
16902,Dungannon Fire,Dungannon Fire,,,,,,,,,,,
Count,0,0,0,0,0,0,1,1,0,0,1,1,4
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,1,0,1,0,0,0,2
Page 95 of 124,Page 95 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:12:49 EST 2011,Fri Mar 11 10:12:49 EST 2011
