Name: “Table 1 of 1 on page 13 of 124”,Name: “Table 1 of 1 on page 13 of 124”,Name: “Table 1 of 1 on page 13 of 124”,Name: “Table 1 of 1 on page 13 of 124”,Name: “Table 1 of 1 on page 13 of 124”,Name: “Table 1 of 1 on page 13 of 124”,Name: “Table 1 of 1 on page 13 of 124”,Name: “Table 1 of 1 on page 13 of 124”,Name: “Table 1 of 1 on page 13 of 124”,Name: “Table 1 of 1 on page 13 of 124”,Name: “Table 1 of 1 on page 13 of 124”,Name: “Table 1 of 1 on page 13 of 124”,Name: “Table 1 of 1 on page 13 of 124”,Name: “Table 1 of 1 on page 13 of 124”
Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
01703,MILLBORO VOL. FIRE,MILLBORO VOL. FIRE,,,,,,,,,,,
Count,3,2,1,2,1,2,3,1,0,0,3,5,23
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,3,1,2,4,0,1,2,2,0,1,17
01901,BOONSBORO VOL. FIRE,BOONSBORO VOL. FIRE,,,,,,,,,,,
Count,2,3,6,4,3,5,11,1,9,3,4,14,65
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,4,1,3,2,0,3,2,1,2,1,1,23
01902,FOREST VOL. FIRE DEPT.,FOREST VOL. FIRE DEPT.,FOREST VOL. FIRE DEPT.,,,,,,,,,,
Count,24,26,38,38,45,42,36,44,41,47,38,38,457
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,10,9,16,11,10,8,9,4,9,6,9,8,109
01903,HARDY VOL. FIRE DEPT.,HARDY VOL. FIRE DEPT.,HARDY VOL. FIRE DEPT.,,,,,,,,,,
Count,7,2,3,2,9,2,10,7,2,4,5,3,56
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,1,2,1,0,2,1,2,2,4,1,17
Page 13 of 124,Page 13 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 09:41:56 EST 2011,Fri Mar 11 09:41:56 EST 2011
