Name: “Table 1 of 1 on page 42 of 124”,Name: “Table 1 of 1 on page 42 of 124”,Name: “Table 1 of 1 on page 42 of 124”,Name: “Table 1 of 1 on page 42 of 124”,Name: “Table 1 of 1 on page 42 of 124”,Name: “Table 1 of 1 on page 42 of 124”,Name: “Table 1 of 1 on page 42 of 124”,Name: “Table 1 of 1 on page 42 of 124”,Name: “Table 1 of 1 on page 42 of 124”,Name: “Table 1 of 1 on page 42 of 124”,Name: “Table 1 of 1 on page 42 of 124”,Name: “Table 1 of 1 on page 42 of 124”,Name: “Table 1 of 1 on page 42 of 124”,Name: “Table 1 of 1 on page 42 of 124”
Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
06913,Clearbrook,,,,,,,,,,,,
Count,65,85,58,65,81,0,0,0,0,0,0,0,354
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,11,14,7,5,9,0,0,0,0,0,0,0,46
06914,GORE VOL. FIRE DEPT.,GORE VOL. FIRE DEPT.,,,,,,,,,,,
Count,1,5,7,5,3,0,0,0,0,0,0,0,21
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,6,5,3,6,0,0,0,0,0,0,0,21
06915,Round Hill,,,,,,,,,,,,
Count,85,75,67,65,77,0,0,0,0,0,0,0,369
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,4,4,7,9,0,0,0,0,0,0,0,29
06916,Gainesboro,,,,,,,,,,,,
Count,32,39,22,33,35,0,0,0,0,0,0,0,161
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,4,4,1,6,0,0,0,0,0,0,0,17
Page 42 of 124,Page 42 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 09:48:57 EST 2011,Fri Mar 11 09:48:57 EST 2011
