Name: “Table 1 of 1 on page 25 of 124”,Name: “Table 1 of 1 on page 25 of 124”,Name: “Table 1 of 1 on page 25 of 124”,Name: “Table 1 of 1 on page 25 of 124”,Name: “Table 1 of 1 on page 25 of 124”,Name: “Table 1 of 1 on page 25 of 124”,Name: “Table 1 of 1 on page 25 of 124”,Name: “Table 1 of 1 on page 25 of 124”,Name: “Table 1 of 1 on page 25 of 124”,Name: “Table 1 of 1 on page 25 of 124”,Name: “Table 1 of 1 on page 25 of 124”,Name: “Table 1 of 1 on page 25 of 124”,Name: “Table 1 of 1 on page 25 of 124”,Name: “Table 1 of 1 on page 25 of 124”
Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
03303,PORT ROYAL VOL. FIRE,PORT ROYAL VOL. FIRE,,,,,,,,,,,
Count,13,20,14,8,12,12,28,8,13,15,6,11,160
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,1,1
Aid Given,4,10,8,3,8,4,11,16,7,3,4,2,80
03305,Frog Level Fire Department,Frog Level Fire Department,Frog Level Fire Department,,,,,,,,,,
Count,12,13,17,13,9,15,16,13,18,4,6,5,141
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,5,10,1,2,2,4,8,11,3,8,3,59
,CANA VOLUNTEER FIRE,CANA VOLUNTEER FIRE,,,,,,,,,,,
03501,,,,,,,,,,,,,
,DEPARTMENT,DEPARTMENT,,,,,,,,,,,
Count,24,15,3,0,17,51,16,15,20,7,18,28,214
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,4,0,0,4,4,0,1,4,4,3,1,33
03502,HILLSVILLE VOL. FIRE DEPT.,HILLSVILLE VOL. FIRE DEPT.,HILLSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,28,24,21,22,22,28,33,30,28,33,29,33,331
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,2,1,1,1,1,2,0,2,0,2,1,16
Page 25 of 124,Page 25 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 09:41:57 EST 2011,Fri Mar 11 09:41:57 EST 2011
