Name: “Table 1 of 1 on page 86 of 124”,Name: “Table 1 of 1 on page 86 of 124”,Name: “Table 1 of 1 on page 86 of 124”,Name: “Table 1 of 1 on page 86 of 124”,Name: “Table 1 of 1 on page 86 of 124”,Name: “Table 1 of 1 on page 86 of 124”,Name: “Table 1 of 1 on page 86 of 124”,Name: “Table 1 of 1 on page 86 of 124”,Name: “Table 1 of 1 on page 86 of 124”,Name: “Table 1 of 1 on page 86 of 124”,Name: “Table 1 of 1 on page 86 of 124”,Name: “Table 1 of 1 on page 86 of 124”,Name: “Table 1 of 1 on page 86 of 124”,Name: “Table 1 of 1 on page 86 of 124”
Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
15501,DRAPER VOL. FIRE DEPT.,DRAPER VOL. FIRE DEPT.,DRAPER VOL. FIRE DEPT.,,,,,,,,,,
Count,5,3,5,2,7,10,7,9,4,8,9,6,75
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,2,0,1,1,0,1,2,0,1,1,10
,Dublin Volunteer Fire Departme,Dublin Volunteer Fire Departme,Dublin Volunteer Fire Departme,,,,,,,,,,
15502,,,,,,,,,,,,,
Count,17,13,18,22,18,20,12,20,16,0,28,0,184
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,3,0,1,0,1,0,1,0,2,0,9
15504,HIWASSEE VOL. FIRE DEPT.,HIWASSEE VOL. FIRE DEPT.,HIWASSEE VOL. FIRE DEPT.,,,,,,,,,,
Count,5,1,3,3,5,5,7,3,2,4,2,3,43
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,1,0,0,0,0,0,0,0,1
15505,NEWBERN VOL. FIRE DEPT.,NEWBERN VOL. FIRE DEPT.,NEWBERN VOL. FIRE DEPT.,,,,,,,,,,
Count,4,3,9,7,12,7,10,3,11,3,4,6,79
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,1,1,1,2,1,2,0,2,1,1,16
Page 86 of 124,Page 86 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:12:48 EST 2011,Fri Mar 11 10:12:48 EST 2011
