Name: “Table 1 of 1 on page 15 of 124”,Name: “Table 1 of 1 on page 15 of 124”,Name: “Table 1 of 1 on page 15 of 124”,Name: “Table 1 of 1 on page 15 of 124”,Name: “Table 1 of 1 on page 15 of 124”,Name: “Table 1 of 1 on page 15 of 124”,Name: “Table 1 of 1 on page 15 of 124”,Name: “Table 1 of 1 on page 15 of 124”,Name: “Table 1 of 1 on page 15 of 124”,Name: “Table 1 of 1 on page 15 of 124”,Name: “Table 1 of 1 on page 15 of 124”,Name: “Table 1 of 1 on page 15 of 124”,Name: “Table 1 of 1 on page 15 of 124”,Name: “Table 1 of 1 on page 15 of 124”
Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
01910,BIG ISLAND VOL. FIRE DEPT.,BIG ISLAND VOL. FIRE DEPT.,BIG ISLAND VOL. FIRE DEPT.,,,,,,,,,,
Count,9,16,21,18,12,11,13,13,8,13,4,8,146
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,2,1,1,3,2,3,1,2,3,20
01911,SAUNDERS VOL. FIRE DEPT.,SAUNDERS VOL. FIRE DEPT.,SAUNDERS VOL. FIRE DEPT.,,,,,,,,,,
Count,2,1,4,5,2,1,5,4,2,0,4,9,39
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,3,2,1,2,2,2,1,0,0,1,0,14
,Shady Grove Vol. Fire &,Shady Grove Vol. Fire &,,,,,,,,,,,
01912,,,,,,,,,,,,,
,Rescue,,,,,,,,,,,,
Count,3,2,1,3,3,10,22,9,1,2,0,2,58
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,3,1,0,1,0,0,0,1,0,0,0,6
02101,BLAND CO. VOL. FIRE DEPT.,BLAND CO. VOL. FIRE DEPT.,BLAND CO. VOL. FIRE DEPT.,,,,,,,,,,
Count,2,0,1,2,0,4,3,3,2,2,0,4,23
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,0,0,0,1,0,0,0,1,0,4
Page 15 of 124,Page 15 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 09:41:56 EST 2011,Fri Mar 11 09:41:56 EST 2011
