Name: “Table 1 of 1 on page 66 of 124”,Name: “Table 1 of 1 on page 66 of 124”,Name: “Table 1 of 1 on page 66 of 124”,Name: “Table 1 of 1 on page 66 of 124”,Name: “Table 1 of 1 on page 66 of 124”,Name: “Table 1 of 1 on page 66 of 124”,Name: “Table 1 of 1 on page 66 of 124”,Name: “Table 1 of 1 on page 66 of 124”,Name: “Table 1 of 1 on page 66 of 124”,Name: “Table 1 of 1 on page 66 of 124”,Name: “Table 1 of 1 on page 66 of 124”,Name: “Table 1 of 1 on page 66 of 124”,Name: “Table 1 of 1 on page 66 of 124”,Name: “Table 1 of 1 on page 66 of 124”
Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,ZION CROSSROADS VOL. F.,ZION CROSSROADS VOL. F.,ZION CROSSROADS VOL. F.,,,,,,,,,,
10907,,,,,,,,,,,,,
,D.,,,,,,,,,,,,
Count,11,15,8,11,8,9,10,6,6,13,7,14,118
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,17,7,5,10,8,5,7,11,7,11,9,102
11101,KENBRIDGE VOL. FIRE,KENBRIDGE VOL. FIRE,,,,,,,,,,,
Count,11,6,7,6,7,4,13,11,8,4,6,9,92
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,0,0,0,1,0,2,1,1,0,2,0,10
,VICTORIA FIRE & RESCUE,VICTORIA FIRE & RESCUE,VICTORIA FIRE & RESCUE,,,,,,,,,,
11103,,,,,,,,,,,,,
,INC.,,,,,,,,,,,,
Count,75,64,57,64,70,58,59,66,58,59,44,45,719
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,8,5,8,12,3,10,4,4,2,13,17,94
,MADISON FIRE,MADISON FIRE,,,,,,,,,,,
11301,,,,,,,,,,,,,
,DEPARTMENT INC.,DEPARTMENT INC.,,,,,,,,,,,
Count,0,6,24,31,26,19,38,33,31,22,0,19,249
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 66 of 124,Page 66 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:01:12 EST 2011,Fri Mar 11 10:01:12 EST 2011
