Name: “Table 1 of 1 on page 18 of 124”,Name: “Table 1 of 1 on page 18 of 124”,Name: “Table 1 of 1 on page 18 of 124”,Name: “Table 1 of 1 on page 18 of 124”,Name: “Table 1 of 1 on page 18 of 124”,Name: “Table 1 of 1 on page 18 of 124”,Name: “Table 1 of 1 on page 18 of 124”,Name: “Table 1 of 1 on page 18 of 124”,Name: “Table 1 of 1 on page 18 of 124”,Name: “Table 1 of 1 on page 18 of 124”,Name: “Table 1 of 1 on page 18 of 124”,Name: “Table 1 of 1 on page 18 of 124”,Name: “Table 1 of 1 on page 18 of 124”,Name: “Table 1 of 1 on page 18 of 124”
Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,GLEN WILTON VOL. FIRE,GLEN WILTON VOL. FIRE,GLEN WILTON VOL. FIRE,,,,,,,,,,
02306,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,6,10,8,4,0,5,2,3,4,8,0,3,53
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,5,4,4,3,5,6,6,9,5,3,5,61
02501,ALBERTA VOL. FIRE DEPT.,ALBERTA VOL. FIRE DEPT.,ALBERTA VOL. FIRE DEPT.,,,,,,,,,,
Count,39,41,51,48,46,46,44,37,43,63,30,54,542
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,9,4,15,7,3,6,9,7,10,10,9,97
02502,Brodnax Vol. Fire Dept.,Brodnax Vol. Fire Dept.,,,,,,,,,,,
Count,4,3,4,8,3,2,5,6,5,7,6,13,66
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,3,1,0,2,2,3,4,0,0,0,5,21
02503,DOLPHIN VOL. FIRE DEPT.,DOLPHIN VOL. FIRE DEPT.,DOLPHIN VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,0,0,0,0,0,0,0,0,0,0,0
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,0,0,0,0,0,0,0,0,0,1
Page 18 of 124,Page 18 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 09:41:56 EST 2011,Fri Mar 11 09:41:56 EST 2011
