Name: “Table 1 of 1 on page 24 of 124”,Name: “Table 1 of 1 on page 24 of 124”,Name: “Table 1 of 1 on page 24 of 124”,Name: “Table 1 of 1 on page 24 of 124”,Name: “Table 1 of 1 on page 24 of 124”,Name: “Table 1 of 1 on page 24 of 124”,Name: “Table 1 of 1 on page 24 of 124”,Name: “Table 1 of 1 on page 24 of 124”,Name: “Table 1 of 1 on page 24 of 124”,Name: “Table 1 of 1 on page 24 of 124”,Name: “Table 1 of 1 on page 24 of 124”,Name: “Table 1 of 1 on page 24 of 124”,Name: “Table 1 of 1 on page 24 of 124”,Name: “Table 1 of 1 on page 24 of 124”
Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,LYN-DAN HEIGHTS VOL.,LYN-DAN HEIGHTS VOL.,LYN-DAN HEIGHTS VOL.,,,,,,,,,,
03115,,,,,,,,,,,,,
,FIRE DEPT,,,,,,,,,,,,
Count,22,29,11,18,27,19,11,16,19,17,33,51,273
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,5,1,4,2,3,3,3,1,5,4,36
03116,RUSTBURG VOL. FIRE DEPT.,RUSTBURG VOL. FIRE DEPT.,RUSTBURG VOL. FIRE DEPT.,,,,,,,,,,
Count,17,19,16,25,11,20,18,23,16,14,11,23,213
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,6,1,3,1,1,0,1,1,0,3,2,23
03117,EVINGTON VOL. FIRE DEPT.,EVINGTON VOL. FIRE DEPT.,EVINGTON VOL. FIRE DEPT.,,,,,,,,,,
Count,18,18,19,17,18,14,9,11,18,19,12,10,183
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,5,1,1,3,1,2,1,4,3,3,3,29
03302,LADYSMITH VOL. FIRE DEPT.,LADYSMITH VOL. FIRE DEPT.,LADYSMITH VOL. FIRE DEPT.,,,,,,,,,,
Count,39,56,51,53,51,40,51,2,5,3,51,74,476
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,3,13,3,3,7,9,0,1,0,3,7,52
Page 24 of 124,Page 24 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 09:41:57 EST 2011,Fri Mar 11 09:41:57 EST 2011
