Name: “Table 1 of 1 on page 26 of 124”,Name: “Table 1 of 1 on page 26 of 124”,Name: “Table 1 of 1 on page 26 of 124”,Name: “Table 1 of 1 on page 26 of 124”,Name: “Table 1 of 1 on page 26 of 124”,Name: “Table 1 of 1 on page 26 of 124”,Name: “Table 1 of 1 on page 26 of 124”,Name: “Table 1 of 1 on page 26 of 124”,Name: “Table 1 of 1 on page 26 of 124”,Name: “Table 1 of 1 on page 26 of 124”,Name: “Table 1 of 1 on page 26 of 124”,Name: “Table 1 of 1 on page 26 of 124”,Name: “Table 1 of 1 on page 26 of 124”,Name: “Table 1 of 1 on page 26 of 124”
Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,LAUREL FORK VOL. FIRE,LAUREL FORK VOL. FIRE,LAUREL FORK VOL. FIRE,,,,,,,,,,
03503,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,6,5,3,3,7,11,13,2,1,7,4,6,68
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,0,2,1,1,2,1,2,1,2,0,0,15
,CHARLES CITY,CHARLES CITY,,,,,,,,,,,
03601,,,,,,,,,,,,,
,VOL.FIRE/EMS DEPT,VOL.FIRE/EMS DEPT,,,,,,,,,,,
Count,25,14,19,12,14,11,16,11,21,16,13,15,187
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,0,0,0,2,0,0,1,1,0,5
,BACON DISTRICT VOL. FIRE,BACON DISTRICT VOL. FIRE,BACON DISTRICT VOL. FIRE,,,,,,,,,,
03701,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,17,8,12,10,15,6,10,15,14,18,3,0,128
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,3,0,2,0,1,0,2,0,1,0,12
03702,CHARLOTTE CT. HOUSE,CHARLOTTE CT. HOUSE,,,,,,,,,,,
Count,18,1,0,0,18,4,0,0,0,0,0,1,42
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,0,1,0,0,0,0,0,0,0,2
Page 26 of 124,Page 26 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 09:41:57 EST 2011,Fri Mar 11 09:41:57 EST 2011
