Name: “Table 1 of 1 on page 43 of 124”,Name: “Table 1 of 1 on page 43 of 124”,Name: “Table 1 of 1 on page 43 of 124”,Name: “Table 1 of 1 on page 43 of 124”,Name: “Table 1 of 1 on page 43 of 124”,Name: “Table 1 of 1 on page 43 of 124”,Name: “Table 1 of 1 on page 43 of 124”,Name: “Table 1 of 1 on page 43 of 124”,Name: “Table 1 of 1 on page 43 of 124”,Name: “Table 1 of 1 on page 43 of 124”,Name: “Table 1 of 1 on page 43 of 124”,Name: “Table 1 of 1 on page 43 of 124”,Name: “Table 1 of 1 on page 43 of 124”,Name: “Table 1 of 1 on page 43 of 124”
Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,STAR TANNERY VOL. FIRE,STAR TANNERY VOL. FIRE,STAR TANNERY VOL. FIRE,,,,,,,,,,
06917,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,6,9,6,7,5,0,0,0,0,0,0,0,33
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,5,3,3,3,0,0,0,0,0,0,0,17
06918,Greenwood,,,,,,,,,,,,
Count,154,142,135,125,158,0,0,0,0,0,0,0,714
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,5,5,4,4,0,0,0,0,0,0,0,20
06919,North Mountain,North Mountain,,,,,,,,,,,
Count,29,28,20,34,22,0,0,0,0,0,0,0,133
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,2,3,0,0,0,0,0,0,0,5
06920,Reynolds Store,Reynolds Store,,,,,,,,,,,
Count,16,21,11,11,16,0,0,0,0,0,0,0,75
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,7,13,5,0,0,0,0,0,0,0,30
Page 43 of 124,Page 43 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 09:48:57 EST 2011,Fri Mar 11 09:48:57 EST 2011
