Name: “Table 1 of 1 on page 105 of 124”,Name: “Table 1 of 1 on page 105 of 124”,Name: “Table 1 of 1 on page 105 of 124”,Name: “Table 1 of 1 on page 105 of 124”,Name: “Table 1 of 1 on page 105 of 124”,Name: “Table 1 of 1 on page 105 of 124”,Name: “Table 1 of 1 on page 105 of 124”,Name: “Table 1 of 1 on page 105 of 124”,Name: “Table 1 of 1 on page 105 of 124”,Name: “Table 1 of 1 on page 105 of 124”,Name: “Table 1 of 1 on page 105 of 124”,Name: “Table 1 of 1 on page 105 of 124”,Name: “Table 1 of 1 on page 105 of 124”,Name: “Table 1 of 1 on page 105 of 124”
Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,FRONT ROYAL VOL. FIRE,FRONT ROYAL VOL. FIRE,FRONT ROYAL VOL. FIRE,,,,,,,,,,
18701,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,121,92,129,1,154,130,123,108,82,114,124,126,"1,304"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,21,18,34,0,43,31,19,11,16,16,12,13,234
18702,RIVERMONT FIRE DEPT.,RIVERMONT FIRE DEPT.,,,,,,,,,,,
Count,25,14,7,1,17,13,19,19,9,23,21,10,178
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,28,7,9,0,13,15,10,15,15,24,15,13,164
,SOUTH WARREN VOL. FIRE,SOUTH WARREN VOL. FIRE,SOUTH WARREN VOL. FIRE,,,,,,,,,,
18703,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,25,26,12,4,18,0,15,24,23,13,11,11,182
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,2,2
,SHENANDOAH SHORES FIRE,SHENANDOAH SHORES FIRE,SHENANDOAH SHORES FIRE,,,,,,,,,,
18704,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,2,6,2,5,0,0,0,8,22,9,12,16,82
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,18,9,5,10,0,0,0,1,7,9,4,7,70
Page 105 of 124,Page 105 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:12:52 EST 2011,Fri Mar 11 10:12:52 EST 2011
