Name: “Table 1 of 1 on page 14 of 124”,Name: “Table 1 of 1 on page 14 of 124”,Name: “Table 1 of 1 on page 14 of 124”,Name: “Table 1 of 1 on page 14 of 124”,Name: “Table 1 of 1 on page 14 of 124”,Name: “Table 1 of 1 on page 14 of 124”,Name: “Table 1 of 1 on page 14 of 124”,Name: “Table 1 of 1 on page 14 of 124”,Name: “Table 1 of 1 on page 14 of 124”,Name: “Table 1 of 1 on page 14 of 124”,Name: “Table 1 of 1 on page 14 of 124”,Name: “Table 1 of 1 on page 14 of 124”,Name: “Table 1 of 1 on page 14 of 124”,Name: “Table 1 of 1 on page 14 of 124”
Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,HUDDLESTON VOL. FIRE,HUDDLESTON VOL. FIRE,HUDDLESTON VOL. FIRE,,,,,,,,,,
01904,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,5,3,2,4,3,5,4,6,4,6,2,9,53
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,2,0,2,0,0,0,0,0,2,0,6
01905,MONETA FIRE DEPARTMENT,MONETA FIRE DEPARTMENT,MONETA FIRE DEPARTMENT,,,,,,,,,,
Count,22,36,27,28,20,24,34,21,24,24,19,18,297
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,6,10,7,5,6,8,1,4,2,3,7,62
01907,MONTVALE VOL. FIRE DEPT.,MONTVALE VOL. FIRE DEPT.,MONTVALE VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,0,0,1,0,0,0,0,0,0,0,1
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,0,0,0,0,0,0,0,0,0,1
,STEWARTSVILLE VOL. FIRE,STEWARTSVILLE VOL. FIRE,STEWARTSVILLE VOL. FIRE,,,,,,,,,,
01908,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,16,17,9,11,9,10,16,13,12,8,7,14,142
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,3,2,2,4,3,5,1,3,1,8,3,41
Page 14 of 124,Page 14 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 09:41:56 EST 2011,Fri Mar 11 09:41:56 EST 2011
