Name: “Table 1 of 1 on page 39 of 124”,Name: “Table 1 of 1 on page 39 of 124”,Name: “Table 1 of 1 on page 39 of 124”,Name: “Table 1 of 1 on page 39 of 124”,Name: “Table 1 of 1 on page 39 of 124”,Name: “Table 1 of 1 on page 39 of 124”,Name: “Table 1 of 1 on page 39 of 124”,Name: “Table 1 of 1 on page 39 of 124”,Name: “Table 1 of 1 on page 39 of 124”,Name: “Table 1 of 1 on page 39 of 124”,Name: “Table 1 of 1 on page 39 of 124”,Name: “Table 1 of 1 on page 39 of 124”,Name: “Table 1 of 1 on page 39 of 124”,Name: “Table 1 of 1 on page 39 of 124”
Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,BURNT CHIMNEY VOL. FIRE,BURNT CHIMNEY VOL. FIRE,BURNT CHIMNEY VOL. FIRE,,,,,,,,,,
06702,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,1,0,0,1,0,0,0,0,0,0,0,0,2
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,10,17,17,9,13,6,13,22,16,22,12,19,176
06703,CALLAWAY VOL. FIRE DEPT.,CALLAWAY VOL. FIRE DEPT.,CALLAWAY VOL. FIRE DEPT.,,,,,,,,,,
Count,2,5,1,6,3,1,5,5,4,4,1,6,43
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,1,2,1,0,0,2,1,0,1,0,0,11
06704,FERRUM VOL. FIRE DEPT.,FERRUM VOL. FIRE DEPT.,FERRUM VOL. FIRE DEPT.,,,,,,,,,,
Count,6,11,7,12,4,3,5,7,9,11,3,15,93
Exposures,0,0,0,0,0,0,1,0,0,0,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,3,2,1,5,1,1,2,1,2,4,27
,FORK MOUNTAIN VOL. FIRE,FORK MOUNTAIN VOL. FIRE,FORK MOUNTAIN VOL. FIRE,,,,,,,,,,
06705,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,5,3,9,3,2,4,4,12,8,7,13,13,83
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,1,1,2,4,2,4,2,4,1,1,1,27
Page 39 of 124,Page 39 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 09:48:57 EST 2011,Fri Mar 11 09:48:57 EST 2011
