Name: “Table 1 of 1 on page 117 of 124”,Name: “Table 1 of 1 on page 117 of 124”,Name: “Table 1 of 1 on page 117 of 124”,Name: “Table 1 of 1 on page 117 of 124”,Name: “Table 1 of 1 on page 117 of 124”,Name: “Table 1 of 1 on page 117 of 124”,Name: “Table 1 of 1 on page 117 of 124”,Name: “Table 1 of 1 on page 117 of 124”,Name: “Table 1 of 1 on page 117 of 124”,Name: “Table 1 of 1 on page 117 of 124”,Name: “Table 1 of 1 on page 117 of 124”,Name: “Table 1 of 1 on page 117 of 124”,Name: “Table 1 of 1 on page 117 of 124”,Name: “Table 1 of 1 on page 117 of 124”
Table: 117,Table: 117,Table: 117,Table: 117,Table: 117,Table: 117,Table: 117,Table: 117,Table: 117,Table: 117,Table: 117,Table: 117,Table: 117,Table: 117
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
67000,Hopewell Fire Dept.,Hopewell Fire Dept.,,,,,,,,,,,
Count,237,230,272,255,268,291,236,240,252,252,257,287,"3,077"
Exposures,0,0,0,1,0,0,0,0,1,0,0,0,2
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,2,2,1,4,5,0,1,2,2,3,23
68000,Lynchburg Fire Department,Lynchburg Fire Department,Lynchburg Fire Department,,,,,,,,,,
Count,553,524,554,517,583,623,586,607,613,564,512,575,"6,811"
Exposures,0,0,2,0,0,0,0,0,0,0,0,0,2
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,2,0,1,1,1,0,0,0,2,0,9
,Manassas Vol. Fire Department,Manassas Vol. Fire Department,Manassas Vol. Fire Department,,,,,,,,,,
68301,,,,,,,,,,,,,
Count,103,109,104,142,134,154,137,186,138,184,222,215,"1,828"
Exposures,0,0,0,3,0,0,0,0,7,0,0,0,10
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,65,32,35,48,56,49,63,44,59,63,60,76,650
,Manassas Park Fire,Manassas Park Fire,,,,,,,,,,,
68509,,,,,,,,,,,,,
,Department,,,,,,,,,,,,
Count,103,85,88,93,91,88,100,93,128,98,80,93,"1,140"
Exposures,0,0,0,0,0,0,0,2,0,0,0,0,2
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,86,81,88,111,114,98,91,88,125,98,127,132,"1,239"
Page 117 of 124,Page 117 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:29:53 EST 2011,Fri Mar 11 10:29:53 EST 2011
