Name: “Table 1 of 1 on page 90 of 124”,Name: “Table 1 of 1 on page 90 of 124”,Name: “Table 1 of 1 on page 90 of 124”,Name: “Table 1 of 1 on page 90 of 124”,Name: “Table 1 of 1 on page 90 of 124”,Name: “Table 1 of 1 on page 90 of 124”,Name: “Table 1 of 1 on page 90 of 124”,Name: “Table 1 of 1 on page 90 of 124”,Name: “Table 1 of 1 on page 90 of 124”,Name: “Table 1 of 1 on page 90 of 124”,Name: “Table 1 of 1 on page 90 of 124”,Name: “Table 1 of 1 on page 90 of 124”,Name: “Table 1 of 1 on page 90 of 124”,Name: “Table 1 of 1 on page 90 of 124”
Table: 90,Table: 90,Table: 90,Table: 90,Table: 90,Table: 90,Table: 90,Table: 90,Table: 90,Table: 90,Table: 90,Table: 90,Table: 90,Table: 90
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
16112,READ MT. VFD STATION #12,READ MT. VFD STATION #12,READ MT. VFD STATION #12,,,,,,,,,,
Count,55,58,63,56,40,50,60,39,45,48,48,43,605
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,32,27,14,12,17,24,25,11,9,7,7,28,213
16301,EFFINGER VOL. FIRE DEPT.,EFFINGER VOL. FIRE DEPT.,EFFINGER VOL. FIRE DEPT.,,,,,,,,,,
Count,3,6,5,0,0,0,0,0,0,0,1,0,15
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,3,0,0,0,0,0,0,0,0,1,1,6
16302,GLASGOW VOL. FIRE DEPT.,GLASGOW VOL. FIRE DEPT.,GLASGOW VOL. FIRE DEPT.,,,,,,,,,,
Count,6,4,8,3,0,0,0,1,3,0,0,0,25
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,12,4,7,0,0,1,0,2,1,1,0,0,28
16303,GOSHEN VOL. FIRE DEPT.,GOSHEN VOL. FIRE DEPT.,GOSHEN VOL. FIRE DEPT.,,,,,,,,,,
Count,5,3,8,9,11,1,9,5,4,5,5,8,73
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,5,3,1,3,1,1,1,2,2,2,2,24
Page 90 of 124,Page 90 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:12:49 EST 2011,Fri Mar 11 10:12:49 EST 2011
