Name: “Table 1 of 1 on page 71 of 124”,Name: “Table 1 of 1 on page 71 of 124”,Name: “Table 1 of 1 on page 71 of 124”,Name: “Table 1 of 1 on page 71 of 124”,Name: “Table 1 of 1 on page 71 of 124”,Name: “Table 1 of 1 on page 71 of 124”,Name: “Table 1 of 1 on page 71 of 124”,Name: “Table 1 of 1 on page 71 of 124”,Name: “Table 1 of 1 on page 71 of 124”,Name: “Table 1 of 1 on page 71 of 124”,Name: “Table 1 of 1 on page 71 of 124”,Name: “Table 1 of 1 on page 71 of 124”,Name: “Table 1 of 1 on page 71 of 124”,Name: “Table 1 of 1 on page 71 of 124”
Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
12502,PINEY RIVER VOL. FIRE,PINEY RIVER VOL. FIRE,,,,,,,,,,,
Count,5,2,4,9,10,5,4,6,10,7,6,7,75
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,1,2,2,1,6,1,1,2,1,2,22
12503,FABER VOL. FIRE DEPT.,FABER VOL. FIRE DEPT.,,,,,,,,,,,
Count,7,15,11,7,7,6,10,5,9,4,17,19,117
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,1,1,5,3,4,6,5,4,1,1,3,40
12504,GLADSTONE VOL. FIRE,GLADSTONE VOL. FIRE,,,,,,,,,,,
Count,0,5,3,2,7,2,8,5,3,4,4,6,49
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,1,0,1,0,1,2,1,0,0,0,8
,ROCKFISH VALLEY VOL.,ROCKFISH VALLEY VOL.,,,,,,,,,,,
12505,,,,,,,,,,,,,
,FIRE DEP,,,,,,,,,,,,
Count,7,8,9,9,10,12,8,6,5,17,12,7,110
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,5,1,0,2,2,4,0,0,1,1,3,21
Page 71 of 124,Page 71 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:01:12 EST 2011,Fri Mar 11 10:01:12 EST 2011
