Name: “Table 1 of 1 on page 61 of 124”,Name: “Table 1 of 1 on page 61 of 124”,Name: “Table 1 of 1 on page 61 of 124”,Name: “Table 1 of 1 on page 61 of 124”,Name: “Table 1 of 1 on page 61 of 124”,Name: “Table 1 of 1 on page 61 of 124”,Name: “Table 1 of 1 on page 61 of 124”,Name: “Table 1 of 1 on page 61 of 124”,Name: “Table 1 of 1 on page 61 of 124”,Name: “Table 1 of 1 on page 61 of 124”,Name: “Table 1 of 1 on page 61 of 124”,Name: “Table 1 of 1 on page 61 of 124”,Name: “Table 1 of 1 on page 61 of 124”,Name: “Table 1 of 1 on page 61 of 124”
Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
10512,JASPER VOL. FIRE DEPT.,JASPER VOL. FIRE DEPT.,JASPER VOL. FIRE DEPT.,,,,,,,,,,
Count,2,3,1,2,2,1,2,0,0,3,1,2,19
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,1,0,0,1
Aid Given,0,1,0,2,1,0,0,3,0,2,0,0,9
10700,Loudoun Co. Fire & Rescue,Loudoun Co. Fire & Rescue,Loudoun Co. Fire & Rescue,,,,,,,,,,
Count,213,219,176,188,204,216,219,192,198,164,185,175,"2,349"
Exposures,2,0,0,0,0,0,0,0,0,0,0,0,2
No Activity,1,0,3,8,0,0,0,0,0,1,1,0,14
Aid Given,35,23,23,26,21,27,17,18,24,29,31,34,308
10701,Leesburg Vol. Fire Company,Leesburg Vol. Fire Company,Leesburg Vol. Fire Company,,,,,,,,,,
Count,137,164,112,122,159,146,182,152,155,136,132,133,"1,730"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,9,7,4,3,7,6,5,4,1,0,3,54
,PURCELLVILLE VOL. FIRE,PURCELLVILLE VOL. FIRE,PURCELLVILLE VOL. FIRE,,,,,,,,,,
10702,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,44,49,50,48,38,49,72,54,54,47,41,54,600
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,16,4,12,10,5,12,8,10,8,14,13,119
Page 61 of 124,Page 61 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:01:11 EST 2011,Fri Mar 11 10:01:11 EST 2011
